time_s,cell,tx_power_dbm,ret_tilt_deg,ret_bearing_deg,ttt_ms,hysteresis_db,num_ues,avg_rsrp_dbm,ho_in_count,ho_out_count,pingpong_count,avg_throughput_mbps,prb_utilization_pct,energy_state,tx_power_watts,energy_efficiency_mbps_per_w
80.5,gNB_4G_2,43,15,0,256,3,12,-46.25,17,9,4,0.427349,18.8667,ON,223.777,0.0229165
81.5,gNB_5G,43,15,10,256,3,4,-48.25,9,10,4,0.512,4.54167,ON,223.777,0.00915195
81.5,gNB_4G_1,43,15,0,256,3,12,-43.0833,1,7,1,0.486059,19.075,ON,223.777,0.0260648
81.5,gNB_4G_2,43,15,0,256,3,11,-46.5455,17,10,5,0.441623,20.8417,ON,223.777,0.0217084
82.5,gNB_5G,43,15,10,256,3,4,-47,9,10,4,0.507904,4.13333,ON,223.777,0.00907874
82.5,gNB_4G_1,43,15,0,256,3,12,-42.75,1,7,1,0.486059,19.4083,ON,223.777,0.0260648
82.5,gNB_4G_2,43,15,0,256,3,11,-45.6364,17,10,5,0.443113,18.7333,ON,223.777,0.0217817
83.5,gNB_5G,43,15,10,256,3,4,-48.5,9,10,4,0.512,4.16667,ON,223.777,0.00915195
83.5,gNB_4G_1,43,15,0,256,3,13,-44.6154,1,7,1,0.44867,23.5167,ON,223.777,0.0260648
83.5,gNB_4G_2,43,15,0,256,3,11,-45.6364,17,10,5,0.441623,18.625,ON,223.777,0.0217084
84.5,gNB_5G,43,15,10,256,3,4,-48.75,9,10,4,0.509952,4.15,ON,223.777,0.00911535
84.5,gNB_4G_1,43,15,0,256,3,12,-44.3333,1,8,1,0.425984,29.7167,ON,223.777,0.0228433
84.5,gNB_4G_2,43,15,0,256,3,12,-45.8333,18,10,5,0.468992,21.3667,ON,223.777,0.0251496
85.5,gNB_5G,43,15,10,256,3,4,-48.25,9,10,4,0.507904,4.13333,ON,223.777,0.00907874
85.5,gNB_4G_1,43,15,0,256,3,12,-42.75,1,8,1,0.429397,16.8167,ON,223.777,0.0230263
85.5,gNB_4G_2,43,15,0,256,3,12,-44.9167,18,10,5,0.474453,24.3667,ON,223.777,0.0254424
86.5,gNB_5G,43,15,10,256,3,4,-47.25,9,10,4,0.509952,4.15,ON,223.777,0.00911535
86.5,gNB_4G_1,43,15,0,256,3,12,-43.8333,1,8,1,0.428715,16.3583,ON,223.777,0.0229897
86.5,gNB_4G_2,43,15,0,256,3,12,-44.6667,18,10,5,0.475136,22.8667,ON,223.777,0.025479
87.5,gNB_5G,43,15,10,256,3,4,-47,9,10,4,0.509952,4.15,ON,223.777,0.00911535
87.5,gNB_4G_1,43,15,0,256,3,13,-45.8462,1,8,1,0.405189,17.3417,ON,223.777,0.0235388
87.5,gNB_4G_2,43,15,0,256,3,12,-44.5833,18,10,5,0.476501,21.2917,ON,223.777,0.0255523
88.5,gNB_5G,43,15,10,256,3,4,-47.5,9,10,4,0.507904,4.13333,ON,223.777,0.00907874
88.5,gNB_4G_1,43,15,0,256,3,13,-44.6923,1,8,1,0.419052,18.6333,ON,223.777,0.0243442
88.5,gNB_4G_2,43,15,0,256,3,12,-44.5,18,10,5,0.47104,23.9417,ON,223.777,0.0252594
89.5,gNB_5G,43,15,10,256,3,4,-48,9,10,4,0.509952,4.15,ON,223.777,0.00911535
89.5,gNB_4G_1,43,15,0,256,3,13,-44.2308,1,8,1,0.421573,18.275,ON,223.777,0.0244906
89.5,gNB_4G_2,43,15,0,256,3,12,-44.8333,18,10,5,0.473088,24.875,ON,223.777,0.0253692
90.5,gNB_5G,43,15,10,256,3,4,-48,9,10,4,0.509952,4.15,ON,223.777,0.00911535
90.5,gNB_4G_1,43,15,0,256,3,14,-44.1429,1,8,1,0.409015,19.4583,ON,223.777,0.0255889
90.5,gNB_4G_2,43,15,0,256,3,12,-45.0833,18,10,5,0.476501,25.8833,ON,223.777,0.0255523
91.5,gNB_5G,43,15,10,256,3,4,-47.75,9,10,4,0.507904,4.13333,ON,223.777,0.00907874
91.5,gNB_4G_1,43,15,0,256,3,15,-44.4667,1,8,1,0.41943,21.3583,ON,223.777,0.0281148
91.5,gNB_4G_2,43,15,0,256,3,12,-45.5,18,10,5,0.472405,25.0583,ON,223.777,0.0253326
92.5,gNB_5G,43,15,10,256,3,4,-45.75,9,10,4,0.509952,4.15,ON,223.777,0.00911535
92.5,gNB_4G_1,43,15,0,256,3,15,-44.1333,1,8,1,0.439091,22.75,ON,223.777,0.0294327
92.5,gNB_4G_2,43,15,0,256,3,12,-45.9167,18,10,5,0.475819,24.775,ON,223.777,0.0255157
93.5,gNB_5G,43,15,10,256,3,4,-47.25,9,10,4,0.512,4.16667,ON,223.777,0.00915195
93.5,gNB_4G_1,43,15,0,256,3,14,-44.6429,1,9,1,0.42891,25.5,ON,223.777,0.0268335
93.5,gNB_4G_2,43,15,0,256,3,14,-47.2143,19,10,5,0.47104,27.8,ON,223.777,0.0294693
94.5,gNB_5G,43,15,10,256,3,4,-47.25,9,10,4,0.507904,4.13333,ON,223.777,0.00907874
94.5,gNB_4G_1,43,15,0,256,3,14,-45.6429,1,9,1,0.430665,19.925,ON,223.777,0.0269434
94.5,gNB_4G_2,43,15,0,256,3,14,-46.8571,19,10,5,0.507319,28.4,ON,223.777,0.031739
95.5,gNB_5G,43,15,10,256,3,5,-48.2,9,10,4,0.458752,5.19167,ON,223.777,0.0102502
95.5,gNB_4G_1,43,15,0,256,3,14,-46.0714,1,9,1,0.428325,19.425,ON,223.777,0.0267969
95.5,gNB_4G_2,43,15,0,256,3,14,-47.9286,19,10,5,0.507319,26.7917,ON,223.777,0.031739
96.5,gNB_5G,43,15,10,256,3,5,-47.6,9,10,4,0.524288,5.33333,ON,223.777,0.0117145
96.5,gNB_4G_1,43,15,0,256,3,15,-46.6,1,9,1,0.425984,21.5083,ON,223.777,0.0285541
96.5,gNB_4G_2,43,15,0,256,3,14,-48.2143,19,10,5,0.507319,28,ON,223.777,0.031739
97.5,gNB_5G,43,15,10,256,3,5,-47.4,9,10,4,0.524288,5.33333,ON,223.777,0.0117145
97.5,gNB_4G_1,43,15,0,256,3,15,-46.2667,1,9,1,0.456021,22.55,ON,223.777,0.0305675
97.5,gNB_4G_2,43,15,0,256,3,14,-47.7143,19,10,5,0.505563,27.4,ON,223.777,0.0316292
98.5,gNB_5G,43,15,10,256,3,6,-49.3333,10,10,4,0.453291,6.025,ON,223.777,0.0121538
98.5,gNB_4G_1,43,15,0,256,3,16,-46.9375,1,9,1,0.436736,23.175,ON,223.777,0.0312265
98.5,gNB_4G_2,43,15,0,256,3,13,-47.0769,19,11,5,0.537521,26.5667,ON,223.777,0.0312265
99.5,gNB_5G,43,15,10,256,3,6,-50.1667,10,10,4,0.453291,5.53333,ON,223.777,0.0121538
99.5,gNB_4G_1,43,15,0,256,3,16,-47.125,1,9,1,0.45056,23.4167,ON,223.777,0.0322149
99.5,gNB_4G_2,43,15,0,256,3,13,-48.1538,19,11,5,0.536261,30.0583,ON,223.777,0.0311533
100.5,gNB_5G,43,15,10,256,3,8,-50.75,11,10,4,0.464896,7.7,ON,223.777,0.0166199
100.5,gNB_4G_1,43,15,0,256,3,18,-49.7222,2,9,1,0.420523,26.1417,ON,223.777,0.0338256
100.5,gNB_4G_2,43,15,0,256,3,11,-45.3636,19,13,5,0.548119,29.525,ON,223.777,0.0269434
101.5,gNB_5G,43,15,10,256,3,7,-49.4286,11,11,5,0.447049,7.63333,ON,223.777,0.0139842
101.5,gNB_4G_1,43,15,0,256,3,18,-48.0556,2,9,1,0.439637,27.1,ON,223.777,0.0353632
101.5,gNB_4G_2,43,15,0,256,3,12,-46.9167,20,13,5,0.567979,31.7833,ON,223.777,0.0304577
102.5,gNB_5G,43,15,10,256,3,6,-49.3333,11,12,5,0.505173,6.2,ON,223.777,0.0135449
102.5,gNB_4G_1,43,15,0,256,3,18,-49.1667,2,9,1,0.438272,27.5,ON,223.777,0.0352533
102.5,gNB_4G_2,43,15,0,256,3,13,-47.1538,21,13,5,0.536891,29.8167,ON,223.777,0.0311899
103.5,gNB_5G,43,15,10,256,3,5,-50.4,11,13,5,0.534118,5.83333,ON,223.777,0.0119341
103.5,gNB_4G_1,43,15,0,256,3,17,-48.5882,2,10,1,0.456824,28.575,ON,223.777,0.0347042
103.5,gNB_4G_2,43,15,0,256,3,15,-47.6667,23,13,5,0.495889,28.5333,ON,223.777,0.0332399
104.5,gNB_5G,43,15,10,256,3,4,-51,11,14,5,0.485376,4.8,ON,223.777,0.00867605
104.5,gNB_4G_1,43,15,0,256,3,17,-49.2941,2,10,1,0.457788,28.325,ON,223.777,0.0347774
104.5,gNB_4G_2,43,15,0,256,3,16,-47.375,24,13,5,0.512512,28.675,ON,223.777,0.0366444
105.5,gNB_5G,43,15,10,256,3,5,-50.8,12,14,5,0.53248,5.40833,ON,223.777,0.0118975
105.5,gNB_4G_1,43,15,0,256,3,17,-49.1176,2,10,1,0.455861,26.7917,ON,223.777,0.034631
105.5,gNB_4G_2,43,15,0,256,3,15,-49,24,14,6,0.496435,31.2667,ON,223.777,0.0332765
106.5,gNB_5G,43,15,10,256,3,3,-51.6667,12,16,6,0.486059,4.16667,ON,223.777,0.00651619
106.5,gNB_4G_1,43,15,0,256,3,18,-49.2778,3,10,1,0.436452,26.9,ON,223.777,0.0351069
106.5,gNB_4G_2,43,15,0,256,3,16,-49.25,26,15,6,0.52992,36.475,ON,223.777,0.0378891
107.5,gNB_5G,43,15,10,256,3,6,-49.8333,15,16,6,0.495616,6.13333,ON,223.777,0.0132886
107.5,gNB_4G_1,43,15,0,256,3,18,-47.8889,3,10,1,0.437362,27.2583,ON,223.777,0.0351801
107.5,gNB_4G_2,43,15,0,256,3,13,-49.4615,26,18,8,0.542562,31.7333,ON,223.777,0.0315193
108.5,gNB_5G,43,15,10,256,3,5,-51.4,15,17,7,0.504627,5.66667,ON,223.777,0.0112752
108.5,gNB_4G_1,43,15,0,256,3,18,-47.0556,3,10,1,0.436907,27.225,ON,223.777,0.0351435
108.5,gNB_4G_2,43,15,0,256,3,14,-50.7857,27,18,8,0.535406,29.3583,ON,223.777,0.0334962
109.5,gNB_5G,43,15,10,256,3,4,-51.25,16,19,9,0.48128,4.94167,ON,223.777,0.00860284
109.5,gNB_4G_1,43,15,0,256,3,18,-49.4444,4,11,1,0.434176,31.95,ON,223.777,0.0349239
109.5,gNB_4G_2,43,15,0,256,3,15,-50.2667,30,20,9,0.535211,36.2667,ON,223.777,0.0358757
110.5,gNB_5G,43,15,10,256,3,6,-55.8333,18,19,9,0.460117,6.36667,ON,223.777,0.0123368
110.5,gNB_4G_1,43,15,0,256,3,17,-47.3529,5,13,2,0.456824,28.9167,ON,223.777,0.0347042
110.5,gNB_4G_2,43,15,0,256,3,14,-52.4286,31,22,11,0.523118,32.9583,ON,223.777,0.0327274
111.5,gNB_5G,43,15,10,256,3,4,-50.5,18,21,10,0.550912,6.55,ON,223.777,0.0098475
111.5,gNB_4G_1,43,15,0,256,3,16,-46.9375,5,14,3,0.477184,27.6083,ON,223.777,0.0341185
111.5,gNB_4G_2,43,15,0,256,3,17,-52.8824,34,22,11,0.477064,31.85,ON,223.777,0.0362417
112.5,gNB_5G,43,15,10,256,3,5,-57.4,20,22,10,0.437453,8.00833,ON,223.777,0.00977429
112.5,gNB_4G_1,43,15,0,256,3,15,-45.3333,5,15,3,0.493705,25.9417,ON,223.777,0.0330935
112.5,gNB_4G_2,43,15,0,256,3,17,-50.1176,36,24,13,0.484292,35.7667,ON,223.777,0.0367909
113.5,gNB_5G,43,15,10,256,3,4,-50,20,23,11,0.524288,10.5667,ON,223.777,0.0093716
113.5,gNB_4G_1,43,15,0,256,3,15,-44.3333,5,15,3,0.493158,25.6,ON,223.777,0.0330569
113.5,gNB_4G_2,43,15,0,256,3,18,-52.1667,37,24,13,0.462848,36.9167,ON,223.777,0.0372302
114.5,gNB_5G,43,15,10,256,3,4,-49.5,20,23,11,0.520192,4.23333,ON,223.777,0.00929839
114.5,gNB_4G_1,43,15,0,256,3,15,-45.6,5,15,3,0.494251,25.375,ON,223.777,0.0331301
114.5,gNB_4G_2,43,15,0,256,3,17,-49,37,24,13,0.488147,33.6917,ON,223.777,0.0370837
115.5,gNB_5G,43,15,10,256,3,3,-48,20,24,11,0.562517,3.9,ON,223.777,0.00754121
115.5,gNB_4G_1,43,15,0,256,3,16,-46.1875,5,15,3,0.478208,26.8417,ON,223.777,0.0341917
115.5,gNB_4G_2,43,15,0,256,3,18,-48.2222,38,24,13,0.481963,37.1667,ON,223.777,0.0387677
116.5,gNB_5G,43,15,10,256,3,3,-48,20,24,11,0.559787,3.41667,ON,223.777,0.0075046
116.5,gNB_4G_1,43,15,0,256,3,16,-45.9375,5,15,3,0.505344,28.4167,ON,223.777,0.0361319
116.5,gNB_4G_2,43,15,0,256,3,18,-48.8889,38,24,13,0.482873,33.5333,ON,223.777,0.0388409
117.5,gNB_5G,43,15,10,256,3,3,-47.6667,20,24,11,0.562517,3.43333,ON,223.777,0.00754121
117.5,gNB_4G_1,43,15,0,256,3,16,-44.6875,5,15,3,0.50432,27.7667,ON,223.777,0.0360587
117.5,gNB_4G_2,43,15,0,256,3,18,-49.7222,38,24,13,0.479687,35.4333,ON,223.777,0.0385846
118.5,gNB_5G,43,15,10,256,3,4,-48.75,21,24,11,0.62464,5.34167,ON,223.777,0.0111654
118.5,gNB_4G_1,43,15,0,256,3,16,-44.625,5,15,3,0.507904,28.6083,ON,223.777,0.036315
118.5,gNB_4G_2,43,15,0,256,3,17,-49.2353,38,25,13,0.453451,37.575,ON,223.777,0.034448
119.5,gNB_5G,43,15,10,256,3,4,-51.75,21,24,11,0.62464,5.08333,ON,223.777,0.0111654
119.5,gNB_4G_1,43,15,0,256,3,16,-43.25,5,15,3,0.503808,27.6833,ON,223.777,0.0360221
119.5,gNB_4G_2,43,15,0,256,3,17,-50,38,25,13,0.462125,36.2583,ON,223.777,0.0351069
120.5,gNB_5G,43,15,10,256,3,5,-50.2,22,24,11,0.534118,5.90833,ON,223.777,0.0119341
120.5,gNB_4G_1,43,15,0,256,3,17,-44.4706,5,15,3,0.490074,29.8583,ON,223.777,0.0372302
120.5,gNB_4G_2,43,15,0,256,3,17,-50.7059,38,26,13,0.465498,37.325,ON,223.777,0.0353632
121.5,gNB_5G,43,15,10,256,3,5,-50.6,22,24,11,0.529203,5.38333,ON,223.777,0.0118243
121.5,gNB_4G_1,43,15,0,256,3,17,-44,5,15,3,0.499712,29.1,ON,223.777,0.0379623
121.5,gNB_4G_2,43,15,0,256,3,17,-50.7647,38,26,13,0.474654,36.6583,ON,223.777,0.0360587
122.5,gNB_5G,43,15,10,256,3,4,-50,22,25,11,0.462848,4.03333,ON,223.777,0.00827337
122.5,gNB_4G_1,43,15,0,256,3,17,-45.5882,5,15,3,0.50164,29.8,ON,223.777,0.0381087
122.5,gNB_4G_2,43,15,0,256,3,18,-51.3889,39,26,13,0.501532,38.8833,ON,223.777,0.0403418
123.5,gNB_5G,43,15,10,256,3,4,-47.75,23,26,11,0.507904,4.825,ON,223.777,0.00907874
123.5,gNB_4G_1,43,15,0,256,3,16,-43.25,5,16,3,0.5248,30.2583,ON,223.777,0.037523
123.5,gNB_4G_2,43,15,0,256,3,19,-52.6316,41,27,13,0.467806,34.875,ON,223.777,0.0397195
124.5,gNB_5G,43,15,10,256,3,5,-52.6,24,26,11,0.478413,5.15833,ON,223.777,0.0106895
124.5,gNB_4G_1,43,15,0,256,3,15,-42.6,5,17,3,0.537395,30.4083,ON,223.777,0.0360221
124.5,gNB_4G_2,43,15,0,256,3,19,-54.1053,41,27,13,0.464357,41.7583,ON,223.777,0.0394266
125.5,gNB_5G,43,15,10,256,3,3,-46.3333,24,28,12,0.557056,4.44167,ON,223.777,0.007468
125.5,gNB_4G_1,43,15,0,256,3,17,-47.7059,7,17,3,0.497303,29.5,ON,223.777,0.0377793
125.5,gNB_4G_2,43,15,0,256,3,19,-50.5789,43,29,14,0.475998,44.5583,ON,223.777,0.040415
126.5,gNB_5G,43,15,10,256,3,4,-52.25,25,28,12,0.456704,4.075,ON,223.777,0.00816354
126.5,gNB_4G_1,43,15,0,256,3,17,-46.2941,7,17,3,0.498748,33.8917,ON,223.777,0.0378891
126.5,gNB_4G_2,43,15,0,256,3,18,-51,43,30,14,0.492885,42.9667,ON,223.777,0.0396463
127.5,gNB_5G,43,15,10,256,3,5,-54.4,26,28,12,0.455475,4.45833,ON,223.777,0.010177
127.5,gNB_4G_1,43,15,0,256,3,16,-45.9375,7,18,3,0.512,37.7333,ON,223.777,0.0366078
127.5,gNB_4G_2,43,15,0,256,3,18,-53.3333,44,31,14,0.486969,42.875,ON,223.777,0.0391704
128.5,gNB_5G,43,15,10,256,3,3,-48,26,30,14,0.562517,4.23333,ON,223.777,0.00754121
128.5,gNB_4G_1,43,15,0,256,3,18,-47.3889,9,18,3,0.474226,34.4,ON,223.777,0.0381453
128.5,gNB_4G_2,43,15,0,256,3,18,-51.1111,46,33,15,0.495616,52.4667,ON,223.777,0.0398659
129.5,gNB_5G,43,15,10,256,3,3,-48,27,31,14,0.562517,4.225,ON,223.777,0.00754121
129.5,gNB_4G_1,43,15,0,256,3,17,-45.3529,9,19,3,0.496821,45.2417,ON,223.777,0.0377427
129.5,gNB_4G_2,43,15,0,256,3,19,-51.7368,47,33,15,0.475567,47.55,ON,223.777,0.0403784
130.5,gNB_5G,43,15,10,256,3,4,-48.75,27,31,14,0.509952,4.675,ON,223.777,0.00911535
130.5,gNB_4G_1,43,15,0,256,3,19,-50.1053,10,19,3,0.471687,63.7417,ON,223.777,0.040049
130.5,gNB_4G_2,43,15,0,256,3,18,-52.2222,47,34,15,0.473771,50.8333,ON,223.777,0.0381087
131.5,gNB_5G,43,15,10,256,3,5,-58,29,32,14,0.498074,6.31667,ON,223.777,0.0111288
131.5,gNB_4G_1,43,15,0,256,3,17,-43.9412,10,21,4,0.479955,41.0417,ON,223.777,0.0364614
131.5,gNB_4G_2,43,15,0,256,3,19,-53.5263,50,36,16,0.500143,37.8083,ON,223.777,0.0424651
132.5,gNB_5G,43,15,10,256,3,3,-48,29,34,15,0.652629,4.4,ON,223.777,0.00874927
132.5,gNB_4G_1,43,15,0,256,3,19,-45.8421,12,21,4,0.471256,33.6333,ON,223.777,0.0400123
132.5,gNB_4G_2,43,15,0,256,3,19,-51.7368,51,37,17,0.484621,52.8833,ON,223.777,0.0411472
133.5,gNB_5G,43,15,10,256,3,5,-59.2,31,34,15,0.507904,5.98333,ON,223.777,0.0113484
133.5,gNB_4G_1,43,15,0,256,3,18,-45,12,22,5,0.476501,52.0083,ON,223.777,0.0383284
133.5,gNB_4G_2,43,15,0,256,3,18,-51.4444,51,38,18,0.498347,40.775,ON,223.777,0.0400856
134.5,gNB_5G,43,15,10,256,3,5,-62,31,34,15,0.502989,9.38333,ON,223.777,0.0112386
134.5,gNB_4G_1,43,15,0,256,3,18,-47.6111,12,22,5,0.47104,65.7583,ON,223.777,0.0378891
134.5,gNB_4G_2,43,15,0,256,3,17,-52.2941,51,38,18,0.479473,44.3333,ON,223.777,0.0364248
135.5,gNB_5G,43,15,10,256,3,5,-57.4,32,35,16,0.537395,30.0917,ON,223.777,0.0120074
135.5,gNB_4G_1,43,15,0,256,3,18,-44.6667,13,23,5,0.476956,43.7333,ON,223.777,0.038365
135.5,gNB_4G_2,43,15,0,256,3,17,-53.4118,53,40,18,0.462607,50.0333,ON,223.777,0.0351435
136.5,gNB_5G,43,15,10,256,3,5,-64.2,33,36,16,0.517734,63.3583,ON,223.777,0.0115681
136.5,gNB_4G_1,43,15,0,256,3,17,-43.3529,13,24,6,0.492966,38.4667,ON,223.777,0.0374498
136.5,gNB_4G_2,43,15,0,256,3,19,-54.8421,55,41,18,0.447973,57.2167,ON,223.777,0.0380355
137.5,gNB_5G,43,15,10,256,3,5,-57.4,35,38,18,0.617677,19.55,ON,223.777,0.0138011
137.5,gNB_4G_1,43,15,0,256,3,17,-41.4706,14,24,6,0.489592,30.2667,ON,223.777,0.0371935
137.5,gNB_4G_2,43,15,0,256,3,18,-54.6111,57,44,19,0.476956,64.025,ON,223.777,0.038365
138.5,gNB_5G,43,15,10,256,3,4,-49.5,35,39,19,0.698368,35.35,ON,223.777,0.0124833
138.5,gNB_4G_1,43,15,0,256,3,18,-44.4118,14,24,6,0.476501,37.2833,ON,223.777,0.0383284
138.5,gNB_4G_2,43,15,0,256,3,18,-53.1667,58,44,19,0.479687,36.15,ON,223.777,0.0385846
139.5,gNB_5G,43,15,10,256,3,5,-50.8,35,39,19,0.720896,6.275,ON,223.777,0.0161074
139.5,gNB_4G_1,43,15,0,256,3,17,-45.5882,14,24,6,0.485256,38.2333,ON,223.777,0.0368641
139.5,gNB_4G_2,43,15,0,256,3,17,-51.8824,58,44,19,0.481882,37.6167,ON,223.777,0.0366078
140.5,gNB_5G,43,15,10,256,3,4,-49,35,40,19,0.677888,5.78333,ON,223.777,0.0121172
140.5,gNB_4G_1,43,15,0,256,3,17,-44.9412,15,25,6,0.475136,33.8,ON,223.777,0.0360953
140.5,gNB_4G_2,43,15,0,256,3,18,-53.3889,60,45,19,0.514276,48.5,ON,223.777,0.0413668
141.5,gNB_5G,43,15,10,256,3,4,-48.5,36,41,20,0.671744,64.7167,ON,223.777,0.0120074
141.5,gNB_4G_1,43,15,0,256,3,17,-44.0588,15,26,7,0.465498,30.4917,ON,223.777,0.0353632
141.5,gNB_4G_2,43,15,0,256,3,19,-55.3158,62,46,19,0.476429,56.9333,ON,223.777,0.0404516
142.5,gNB_5G,43,15,10,256,3,4,-48.25,36,41,20,0.677888,5.51667,ON,223.777,0.0121172
142.5,gNB_4G_1,43,15,0,256,3,19,-46.6842,17,26,7,0.456596,50.125,ON,223.777,0.0387677
142.5,gNB_4G_2,43,15,0,256,3,18,-54.3889,62,48,21,0.479232,66.6083,ON,223.777,0.038548
143.5,gNB_5G,43,15,10,256,3,6,-52.6667,38,42,20,0.6144,8.225,ON,223.777,0.0164735
143.5,gNB_4G_1,43,15,0,256,3,19,-48.4737,17,26,7,0.45789,64.7167,ON,223.777,0.0388775
143.5,gNB_4G_2,43,15,0,256,3,16,-51.4375,63,50,21,0.48896,37.6583,ON,223.777,0.0349605
144.5,gNB_5G,43,15,10,256,3,6,-52.3333,39,43,21,0.546133,8.15833,ON,223.777,0.0146431
144.5,gNB_4G_1,43,15,0,256,3,18,-44,17,27,7,0.479232,34.075,ON,223.777,0.038548
144.5,gNB_4G_2,43,15,0,256,3,17,-50.2353,64,50,21,0.507422,33.225,ON,223.777,0.038548
145.5,gNB_5G,43,15,10,256,3,5,-53,40,45,22,0.507904,7.125,ON,223.777,0.0113484
145.5,gNB_4G_1,43,15,0,256,3,19,-43.7895,17,27,7,0.460477,32.1667,ON,223.777,0.0390972
145.5,gNB_4G_2,43,15,0,256,3,18,-50.1111,66,51,21,0.517916,35.7167,ON,223.777,0.0416597
146.5,gNB_5G,43,15,10,256,3,5,-56,40,45,22,0.516096,5.26667,ON,223.777,0.0115315
146.5,gNB_4G_1,43,15,0,256,3,19,-42.9474,17,27,7,0.4691,32.4667,ON,223.777,0.0398293
146.5,gNB_4G_2,43,15,0,256,3,17,-49.6471,66,51,21,0.526697,36.9167,ON,223.777,0.0400123
147.5,gNB_5G,43,15,10,256,3,5,-54.2,40,45,22,0.519373,5.28333,ON,223.777,0.0116047
147.5,gNB_4G_1,43,15,0,256,3,19,-44.0526,17,27,7,0.466513,31.8917,ON,223.777,0.0396097
147.5,gNB_4G_2,43,15,0,256,3,17,-50,66,51,21,0.535853,34.225,ON,223.777,0.0407079
148.5,gNB_5G,43,15,10,256,3,4,-54.5,40,46,22,0.499712,4.73333,ON,223.777,0.00893231
148.5,gNB_4G_1,43,15,0,256,3,19,-44.7368,17,27,7,0.471256,31.8083,ON,223.777,0.0400123
148.5,gNB_4G_2,43,15,0,256,3,18,-49.2222,67,51,21,0.535211,33.2417,ON,223.777,0.0430508
149.5,gNB_5G,43,15,10,256,3,4,-54.25,40,46,22,0.50176,4.08333,ON,223.777,0.00896892
149.5,gNB_4G_1,43,15,0,256,3,19,-43.3158,17,27,7,0.469531,30.4333,ON,223.777,0.0398659
149.5,gNB_4G_2,43,15,0,256,3,18,-50.9444,67,51,21,0.53248,36.8,ON,223.777,0.0428311
150.5,gNB_5G,43,15,10,256,3,5,-52.4,41,46,22,0.498074,5.04167,ON,223.777,0.0111288
150.5,gNB_4G_1,43,15,0,256,3,19,-43.5263,17,27,7,0.4691,30.4583,ON,223.777,0.0398293
150.5,gNB_4G_2,43,15,0,256,3,17,-50.7647,67,52,21,0.537781,42.8417,ON,223.777,0.0408543
151.5,gNB_5G,43,15,10,256,3,4,-49.75,42,47,23,0.606208,5.99167,ON,223.777,0.0108359
151.5,gNB_4G_1,43,15,0,256,3,19,-44.1053,17,27,7,0.4691,31.3417,ON,223.777,0.0398293
151.5,gNB_4G_2,43,15,0,256,3,17,-53.5294,68,53,21,0.513687,67.2917,ON,223.777,0.0390239
152.5,gNB_5G,43,15,10,256,3,4,-50.25,42,47,23,0.610304,4.96667,ON,223.777,0.0109091
152.5,gNB_4G_1,43,15,0,256,3,19,-48,18,27,7,0.469531,39.3417,ON,223.777,0.0398659
152.5,gNB_4G_2,43,15,0,256,3,16,-49.3125,68,54,21,0.521728,71.4417,ON,223.777,0.0373034
153.5,gNB_5G,43,15,10,256,3,4,-49.25,42,47,23,0.608256,4.95,ON,223.777,0.0108725
153.5,gNB_4G_1,43,15,0,256,3,20,-46.45,19,27,7,0.446874,63.325,ON,223.777,0.0399391
153.5,gNB_4G_2,43,15,0,256,3,16,-50.7333,68,55,21,0.48896,61.775,ON,223.777,0.0349605
154.5,gNB_5G,43,15,10,256,3,5,-53.6,43,47,23,0.589824,6.44167,ON,223.777,0.0131788
154.5,gNB_4G_1,43,15,0,256,3,19,-43.8421,19,29,8,0.499712,41.7083,ON,223.777,0.0424285
154.5,gNB_4G_2,43,15,0,256,3,16,-53.0625,69,55,21,0.514048,47.8333,ON,223.777,0.0367543
155.5,gNB_5G,43,15,10,256,3,4,-49.75,43,48,24,0.610304,5.16667,ON,223.777,0.0109091
155.5,gNB_4G_1,43,15,0,256,3,20,-44.35,20,29,8,0.495206,38.9667,ON,223.777,0.0442589
155.5,gNB_4G_2,43,15,0,256,3,16,-52.625,69,55,21,0.513536,43.625,ON,223.777,0.0367176
156.5,gNB_5G,43,15,10,256,3,5,-56,44,48,24,0.593101,6.49167,ON,223.777,0.013252
156.5,gNB_4G_1,43,15,0,256,3,19,-43.2632,20,30,9,0.492813,35.2,ON,223.777,0.0418427
156.5,gNB_4G_2,43,15,0,256,3,16,-54.9375,69,55,21,0.520704,48.6333,ON,223.777,0.0372302
157.5,gNB_5G,43,15,10,256,3,5,-56.8,44,48,24,0.602931,6.875,ON,223.777,0.0134717
157.5,gNB_4G_1,43,15,0,256,3,19,-42.5263,20,30,9,0.494107,32,ON,223.777,0.0419526
157.5,gNB_4G_2,43,15,0,256,3,16,-53.1875,69,55,21,0.51456,33.4083,ON,223.777,0.0367909
158.5,gNB_5G,43,15,10,256,3,2,-46,44,51,25,0.745472,10.2167,ON,223.777,0.00666262
158.5,gNB_4G_1,43,15,0,256,3,20,-45.75,21,30,9,0.497664,34.425,ON,223.777,0.0444785
158.5,gNB_4G_2,43,15,0,256,3,18,-51.8889,71,55,21,0.504718,46.025,ON,223.777,0.0405981
159.5,gNB_5G,43,15,10,256,3,2,-68,45,52,25,0.548864,10.6167,ON,223.777,0.00490545
159.5,gNB_4G_1,43,15,0,256,3,20,-46.9,22,31,10,0.48169,50.1917,ON,223.777,0.0430508
