time_s,ue,serving_cell,rsrp_serving_dbm,neighbor_cell,rsrp_neighbor_dbm,dl_throughput_mbps,ho_count,seconds_since_ho,is_pingpong,dl_sinr_db,dl_mcs
32.5,ue_n001_0001,gNB_4G_1,-65,gNB_5G,-82,0.4096,0,-1,0,43.7278,28
32.5,ue_n001_0002,gNB_4G_1,-63,gNB_5G,-80,0.188416,0,-1,0,29.0075,28
32.5,ue_ujeongwon_0002,gNB_5G,-72,gNB_4G_1,-81,0.180224,1,0.0399284,0,36.0654,28
33.5,ue_n042_0001,gNB_4G_2,-71,gNB_5G,-83,0.4096,4,12.8399,1,35.0515,28
33.5,car_north_peak_001,gNB_4G_1,-54,gNB_5G,-94,0.4096,0,-1,0,49.1461,28
33.5,car_north_peak_002_rider,gNB_4G_1,-65,gNB_5G,-82,0.4096,0,-1,0,50.9353,28
33.5,car_north_peak_003_rider,gNB_4G_1,-42,gNB_5G,-73,0.4096,0,-1,0,82.1527,28
33.5,ue_n042_0002,gNB_4G_2,-67,gNB_5G,-77,0.385024,4,10.8399,1,14.911,16
33.5,ue_ujeongwon_0001,gNB_4G_1,-61,gNB_4G_2,-102,0.4096,4,11.8399,1,42.5719,28
33.5,car_north_peak_004,gNB_4G_1,-48,gNB_4G_2,-99,0.4096,0,-1,0,81.6614,28
33.5,car_north_peak_005,gNB_4G_1,-56,gNB_5G,-100,0.4096,0,-1,0,57.0411,28
33.5,ue_n043_0001,gNB_4G_2,-71,gNB_5G,-81,0.4096,2,4.83993,0,40.3552,6
33.5,ue_n042_0003,gNB_5G,-77,gNB_4G_2,-76,0.385024,1,11.0399,0,39.1389,28
33.5,ue_n001_0001,gNB_4G_1,-65,gNB_5G,-83,0.4096,0,-1,0,26.8501,28
33.5,ue_n001_0002,gNB_4G_1,-62,gNB_5G,-83,0.4096,0,-1,0,44.9763,28
33.5,ue_ujeongwon_0002,gNB_5G,-71,gNB_4G_1,-80,0.4096,1,1.03993,0,46.8695,28
34.5,ue_n042_0001,gNB_4G_2,-73,gNB_5G,-75,0.4096,4,13.8399,1,37.4735,28
34.5,car_north_peak_001,gNB_4G_1,-52,gNB_5G,-92,0.4096,0,-1,0,39.1621,28
34.5,car_north_peak_002_rider,gNB_4G_1,-57,gNB_5G,-82,0.4096,0,-1,0,40.7155,28
34.5,car_north_peak_003_rider,gNB_4G_1,-46,gNB_5G,-75,0.4096,0,-1,0,47.6523,28
34.5,ue_n042_0002,gNB_4G_2,-72,gNB_5G,-75,0.4096,4,11.8399,1,12.721,28
34.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-101,0.4096,4,12.8399,1,40.2457,28
34.5,car_north_peak_004,gNB_4G_1,-43,gNB_5G,-81,0.4096,0,-1,0,55.6438,28
34.5,car_north_peak_005,gNB_4G_1,-52,gNB_4G_2,-98,0.4096,0,-1,0,65.5685,28
34.5,ue_n043_0001,gNB_4G_2,-70,gNB_4G_1,-72,0.4096,2,5.83993,0,36.812,28
34.5,ue_n042_0003,gNB_5G,-74,gNB_4G_2,-74,0.4096,1,12.0399,0,24.9877,28
34.5,ue_n001_0001,gNB_4G_1,-63,gNB_5G,-80,0.4096,0,-1,0,31.9972,28
34.5,ue_n001_0002,gNB_4G_1,-65,gNB_5G,-82,0.4096,0,-1,0,27.045,28
34.5,ue_ujeongwon_0002,gNB_5G,-65,gNB_4G_1,-76,0.4096,1,2.03993,0,29.8299,28
34.5,ue_ujeongwon_0003,gNB_4G_1,-66,gNB_5G,-86,0.188416,0,-1,0,25.7824,23
35.5,ue_n042_0001,gNB_4G_2,-77,gNB_5G,-80,0.4096,4,14.8399,1,31.9255,28
35.5,car_north_peak_001,gNB_4G_1,-50,gNB_4G_2,-92,0.4096,0,-1,0,56.0462,28
35.5,car_north_peak_002_rider,gNB_4G_1,-59,gNB_5G,-95,0.4096,0,-1,0,52.6944,28
35.5,car_north_peak_003_rider,gNB_4G_1,-46,gNB_5G,-72,0.4096,0,-1,0,54.66,28
35.5,ue_n042_0002,gNB_4G_2,-68,gNB_5G,-79,0.4096,4,12.8399,1,35.7404,28
35.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_4G_2,-99,0.4096,4,13.8399,1,45.6813,28
35.5,car_north_peak_004,gNB_4G_1,-42,gNB_5G,-76,0.4096,0,-1,0,84.8638,28
35.5,car_north_peak_005,gNB_4G_1,-55,gNB_4G_2,-99,0.4096,0,-1,0,81.3706,28
35.5,ue_n043_0001,gNB_4G_2,-72,gNB_4G_1,-72,0.4096,2,6.83993,0,33.3301,4
35.5,ue_n042_0003,gNB_4G_2,-75,gNB_5G,-84,0.4096,2,0.839928,0,17.4095,28
35.5,ue_n001_0001,gNB_4G_1,-62,gNB_5G,-81,0.4096,0,-1,0,46.7715,28
35.5,ue_n001_0002,gNB_4G_1,-70,gNB_5G,-84,0.4096,0,-1,0,17.8689,19
35.5,ue_ujeongwon_0002,gNB_5G,-72,gNB_4G_1,-75,0.4096,1,3.03993,0,14.8035,28
35.5,ue_ujeongwon_0003,gNB_4G_1,-68,gNB_5G,-80,0.4096,0,-1,0,34.0957,28
35.5,ue_n001_0003,gNB_4G_1,-63,gNB_5G,-78,0.172032,0,-1,0,41.214,28
36.5,ue_n042_0001,gNB_4G_2,-74,gNB_5G,-76,0.4096,4,15.8399,1,36.6283,28
36.5,car_north_peak_001,gNB_4G_1,-51,gNB_4G_2,-94,0.4096,0,-1,0,52.7956,28
36.5,car_north_peak_002_rider,gNB_4G_1,-57,gNB_5G,-91,0.4096,0,-1,0,52.1878,28
36.5,car_north_peak_003_rider,gNB_4G_1,-49,gNB_5G,-73,0.4096,0,-1,0,55.51,28
36.5,ue_n042_0002,gNB_4G_2,-70,gNB_5G,-74,0.4096,4,13.8399,1,34.8957,28
36.5,ue_ujeongwon_0001,gNB_4G_1,-67,gNB_5G,-103,0.4096,4,14.8399,1,51.9405,28
36.5,car_north_peak_004,gNB_4G_1,-40,gNB_5G,-75,0.4096,0,-1,0,79.4776,28
36.5,car_north_peak_005,gNB_4G_1,-51,gNB_5G,-84,0.4096,0,-1,0,85.0584,28
36.5,ue_n043_0001,gNB_4G_2,-74,gNB_4G_1,-74,0.4096,2,7.83993,0,37.6716,28
36.5,ue_n042_0003,gNB_4G_2,-72,gNB_5G,-84,0.4096,2,1.83993,0,31.9304,28
36.5,ue_n001_0001,gNB_4G_1,-63,gNB_5G,-92,0.4096,0,-1,0,46.7986,28
36.5,ue_n001_0002,gNB_4G_1,-71,gNB_5G,-86,0.4096,0,-1,0,47.938,28
36.5,ue_ujeongwon_0002,gNB_4G_1,-79,gNB_5G,-92,0.4096,2,0.839928,1,31.2301,28
36.5,ue_ujeongwon_0003,gNB_4G_1,-69,gNB_5G,-78,0.4096,0,-1,0,36.9833,28
36.5,ue_n001_0003,gNB_4G_1,-67,gNB_5G,-76,0.4096,0,-1,0,46.4127,28
36.5,car_north_base_001_rider,gNB_4G_1,-66,gNB_4G_2,-87,0.188416,0,-1,0,29.6233,28
37.5,ue_n042_0001,gNB_4G_2,-69,gNB_5G,-76,0.4096,4,16.8399,1,34.5347,28
37.5,car_north_peak_001,gNB_4G_1,-51,gNB_5G,-101,0.4096,0,-1,0,58.5062,28
37.5,car_north_peak_002_rider,gNB_4G_1,-57,gNB_5G,-94,0.4096,0,-1,0,51.2956,28
37.5,car_north_peak_003_rider,gNB_4G_1,-58,gNB_5G,-81,0.4096,0,-1,0,44.6448,28
37.5,ue_n042_0002,gNB_4G_2,-73,gNB_5G,-74,0.4096,4,14.8399,1,34.9087,28
37.5,ue_ujeongwon_0001,gNB_4G_1,-61,gNB_5G,-101,0.4096,4,15.8399,1,41.9121,28
37.5,car_north_peak_004,gNB_4G_1,-44,gNB_5G,-79,0.4096,0,-1,0,70.4202,28
37.5,car_north_peak_005,gNB_4G_1,-48,gNB_5G,-80,0.4096,0,-1,0,85.4555,28
37.5,ue_n043_0001,gNB_4G_2,-70,gNB_5G,-75,0.4096,2,8.83993,0,43.1795,28
37.5,ue_n042_0003,gNB_4G_2,-73,gNB_5G,-79,0.4096,2,2.83993,0,35.6868,28
37.5,ue_n001_0001,gNB_4G_1,-63,gNB_5G,-100,0.4096,0,-1,0,49.2745,28
37.5,ue_n001_0002,gNB_4G_1,-68,gNB_5G,-82,0.4096,0,-1,0,42.8619,28
37.5,ue_ujeongwon_0002,gNB_4G_1,-77,gNB_5G,-105,0.4096,2,1.83993,1,39.0408,28
37.5,ue_ujeongwon_0003,gNB_4G_1,-68,gNB_5G,-78,0.4096,0,-1,0,37.6666,28
37.5,ue_n001_0003,gNB_4G_1,-70,gNB_5G,-78,0.4096,0,-1,0,36.9798,28
37.5,car_north_base_001_rider,gNB_4G_1,-65,gNB_4G_2,-89,0.4096,0,-1,0,48.9588,28
38.5,ue_n042_0001,gNB_4G_2,-72,gNB_5G,-80,0.4096,4,17.8399,1,30.6052,28
38.5,car_north_peak_001,gNB_4G_1,-55,gNB_5G,-78,0.4096,0,-1,0,49.8137,28
38.5,car_north_peak_002_rider,gNB_4G_1,-53,gNB_5G,-94,0.4096,0,-1,0,51.0072,28
38.5,car_north_peak_003_rider,gNB_4G_1,-66,gNB_5G,-81,0.4096,0,-1,0,51.1649,28
38.5,ue_n042_0002,gNB_4G_2,-77,gNB_5G,-81,0.4096,4,15.8399,1,32.2028,28
38.5,ue_ujeongwon_0001,gNB_4G_1,-69,gNB_5G,-104,0.4096,4,16.8399,1,44.5954,28
38.5,car_north_peak_004,gNB_4G_1,-48,gNB_5G,-78,0.4096,0,-1,0,54.6112,28
38.5,car_north_peak_005,gNB_4G_1,-43,gNB_5G,-73,0.4096,0,-1,0,81.8062,28
38.5,ue_n043_0001,gNB_4G_2,-68,gNB_5G,-77,0.4096,2,9.83993,0,34.8529,28
38.5,ue_n042_0003,gNB_4G_2,-71,gNB_5G,-75,0.4096,2,3.83993,0,28.5475,28
38.5,ue_n001_0001,gNB_4G_1,-63,gNB_5G,-100,0.4096,0,-1,0,48.9298,28
38.5,ue_n001_0002,gNB_4G_1,-68,gNB_5G,-83,0.4096,0,-1,0,41.1276,28
38.5,ue_ujeongwon_0002,gNB_4G_1,-72,gNB_5G,-91,0.4096,2,2.83993,1,40.3063,28
38.5,ue_ujeongwon_0003,gNB_4G_1,-69,gNB_5G,-99,0.4096,0,-1,0,33.3111,28
38.5,ue_n001_0003,gNB_4G_1,-71,gNB_5G,-78,0.4096,0,-1,0,41.2976,28
38.5,car_north_base_001_rider,gNB_4G_1,-64,gNB_4G_2,-92,0.4096,0,-1,0,44.3383,28
38.5,car_north_base_002_rider,gNB_4G_1,-66,gNB_4G_2,-87,0.188416,0,-1,0,46.8087,28
39.5,ue_n042_0001,gNB_4G_2,-74,gNB_5G,-76,0.4096,4,18.8399,1,32.3381,28
39.5,car_north_peak_001,gNB_4G_1,-55,gNB_5G,-77,0.4096,0,-1,0,47.9848,28
39.5,car_north_peak_002_rider,gNB_4G_1,-52,gNB_4G_2,-96,0.4096,0,-1,0,49.4741,28
39.5,car_north_peak_003_rider,gNB_4G_1,-57,gNB_5G,-82,0.4096,0,-1,0,59.0343,28
39.5,ue_n042_0002,gNB_4G_2,-73,gNB_5G,-80,0.4096,4,16.8399,1,34.1081,28
39.5,ue_ujeongwon_0001,gNB_4G_1,-64,gNB_5G,-79,0.4096,4,17.8399,1,43.1763,28
39.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-76,0.4096,0,-1,0,54.7959,28
39.5,car_north_peak_005,gNB_4G_1,-46,gNB_5G,-75,0.4096,0,-1,0,75.2701,28
39.5,ue_n043_0001,gNB_4G_2,-68,gNB_5G,-74,0.4096,2,10.8399,0,37.2099,28
39.5,ue_n042_0003,gNB_4G_2,-69,gNB_5G,-83,0.4096,2,4.83993,0,24.4954,28
39.5,ue_n001_0001,gNB_4G_1,-62,gNB_5G,-99,0.4096,0,-1,0,42.351,28
39.5,ue_n001_0002,gNB_4G_1,-65,gNB_5G,-84,0.4096,0,-1,0,42.6352,28
39.5,ue_ujeongwon_0002,gNB_4G_1,-70,gNB_5G,-70,0.4096,2,3.83993,1,39.0784,28
39.5,ue_ujeongwon_0003,gNB_4G_1,-72,gNB_4G_2,-101,0.4096,0,-1,0,39.9651,28
39.5,ue_n001_0003,gNB_4G_1,-69,gNB_5G,-75,0.4096,0,-1,0,47.6845,28
39.5,car_north_base_001_rider,gNB_4G_1,-66,gNB_4G_2,-94,0.4096,0,-1,0,46.2703,28
39.5,car_north_base_002_rider,gNB_4G_1,-67,gNB_4G_2,-88,0.4096,0,-1,0,46.8087,28
40.5,ue_n042_0001,gNB_4G_2,-72,gNB_5G,-73,0.4096,4,19.8399,1,39.9068,28
40.5,car_north_peak_001,gNB_4G_1,-55,gNB_5G,-73,0.4096,0,-1,0,47.9527,28
40.5,car_north_peak_002_rider,gNB_4G_1,-53,gNB_5G,-99,0.4096,0,-1,0,30.661,28
40.5,car_north_peak_003_rider,gNB_4G_1,-58,gNB_5G,-97,0.4096,0,-1,0,48.6617,28
40.5,ue_n042_0002,gNB_4G_2,-70,gNB_5G,-76,0.4096,4,17.8399,1,32.9365,28
40.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_5G,-79,0.4096,4,18.8399,1,39.7378,28
40.5,car_north_peak_004,gNB_4G_1,-59,gNB_5G,-75,0.4096,0,-1,0,57.8115,28
40.5,car_north_peak_005,gNB_4G_1,-46,gNB_5G,-73,0.4096,0,-1,0,54.2791,28
40.5,ue_n043_0001,gNB_4G_2,-73,gNB_5G,-74,0.335872,2,11.8399,0,8.43704,3
40.5,ue_n042_0003,gNB_5G,-73,gNB_4G_2,-80,0.335872,3,0.639928,1,5.30474,28
40.5,ue_n001_0001,gNB_4G_1,-65,gNB_5G,-92,0.4096,0,-1,0,35.3648,28
40.5,ue_n001_0002,gNB_4G_1,-61,gNB_5G,-79,0.4096,0,-1,0,40.3724,28
40.5,ue_ujeongwon_0002,gNB_4G_1,-71,gNB_5G,-71,0.4096,2,4.83993,1,36.282,28
40.5,ue_ujeongwon_0003,gNB_4G_1,-74,gNB_5G,-90,0.393216,0,-1,0,31.6881,28
40.5,ue_n001_0003,gNB_4G_1,-73,gNB_5G,-79,0.4096,0,-1,0,34.4432,28
40.5,car_north_base_001_rider,gNB_4G_1,-68,gNB_5G,-95,0.4096,0,-1,0,40.4697,28
40.5,car_north_base_002_rider,gNB_4G_1,-65,gNB_4G_2,-89,0.4096,0,-1,0,30.9248,28
41.5,ue_n042_0001,gNB_4G_2,-73,gNB_5G,-75,0.4096,4,20.8399,1,34.8318,28
41.5,car_north_peak_001,gNB_4G_1,-58,gNB_5G,-78,0.4096,0,-1,0,48.1975,28
41.5,car_north_peak_002_rider,gNB_4G_1,-51,gNB_4G_2,-80,0.4096,0,-1,0,54.9179,28
41.5,car_north_peak_003_rider,gNB_4G_1,-59,gNB_5G,-92,0.4096,0,-1,0,37.7175,28
41.5,ue_n042_0002,gNB_4G_2,-75,gNB_5G,-79,0.4096,4,18.8399,1,34.4218,28
41.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-80,0.4096,4,19.8399,1,51.9453,28
41.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-79,0.4096,0,-1,0,34.6127,28
41.5,car_north_peak_005,gNB_4G_1,-50,gNB_5G,-73,0.4096,0,-1,0,37.2139,28
41.5,ue_n043_0001,gNB_4G_2,-75,gNB_5G,-73,0.360448,2,12.8399,0,35.9388,28
41.5,ue_n042_0003,gNB_5G,-75,gNB_4G_2,-74,0.270336,3,1.63993,1,34.2134,28
41.5,ue_n001_0001,gNB_4G_1,-67,gNB_5G,-83,0.4096,0,-1,0,50.3804,28
41.5,ue_n001_0002,gNB_4G_1,-66,gNB_5G,-78,0.401408,0,-1,0,25.4625,25
41.5,ue_ujeongwon_0002,gNB_4G_1,-77,gNB_5G,-81,0.4096,2,5.83993,1,41.0821,28
41.5,ue_ujeongwon_0003,gNB_4G_1,-74,gNB_5G,-75,0.36864,0,-1,0,9.00114,14
41.5,ue_n001_0003,gNB_4G_1,-73,gNB_5G,-80,0.4096,0,-1,0,41.3616,28
41.5,car_north_base_001_rider,gNB_4G_1,-69,gNB_5G,-90,0.4096,0,-1,0,46.1655,28
41.5,car_north_base_002_rider,gNB_4G_1,-64,gNB_4G_2,-92,0.4096,0,-1,0,32.3158,28
42.5,ue_n042_0001,gNB_4G_2,-72,gNB_5G,-76,0.4096,4,21.8399,1,33.6175,28
42.5,car_north_peak_001,gNB_4G_1,-59,gNB_5G,-72,0.4096,0,-1,0,49.9827,28
42.5,car_north_peak_002_rider,gNB_4G_1,-52,gNB_4G_2,-106,0.4096,0,-1,0,51.714,28
42.5,car_north_peak_003_rider,gNB_4G_1,-56,gNB_5G,-90,0.4096,0,-1,0,43.0741,28
42.5,ue_n042_0002,gNB_4G_2,-73,gNB_5G,-79,0.4096,4,19.8399,1,35.4839,28
42.5,ue_ujeongwon_0001,gNB_4G_1,-61,gNB_5G,-82,0.4096,4,20.8399,1,56.7267,28
42.5,car_north_peak_004,gNB_4G_1,-56,gNB_5G,-85,0.4096,0,-1,0,54.252,28
42.5,car_north_peak_005,gNB_4G_1,-59,gNB_5G,-82,0.4096,0,-1,0,34.144,28
42.5,ue_n043_0001,gNB_4G_2,-74,gNB_4G_1,-75,0.401408,2,13.8399,0,38.2875,28
42.5,ue_n042_0003,gNB_4G_2,-70,gNB_5G,-76,0.303104,4,0.839928,1,33.1564,28
42.5,ue_n001_0001,gNB_4G_1,-63,gNB_5G,-80,0.4096,0,-1,0,48.2821,28
42.5,ue_n001_0002,gNB_4G_1,-70,gNB_5G,-82,0.4096,0,-1,0,40.6925,28
42.5,ue_ujeongwon_0002,gNB_4G_1,-69,gNB_5G,-89,0.4096,2,6.83993,1,42.8908,28
42.5,ue_ujeongwon_0003,gNB_4G_1,-70,gNB_5G,-78,0.417792,0,-1,0,40.8841,28
42.5,ue_n001_0003,gNB_4G_1,-70,gNB_5G,-85,0.4096,0,-1,0,40.4697,28
42.5,car_north_base_001_rider,gNB_4G_1,-67,gNB_5G,-80,0.4096,0,-1,0,30.8993,28
42.5,car_north_base_002_rider,gNB_4G_1,-66,gNB_4G_2,-93,0.4096,0,-1,0,30.7887,28
42.5,ue_n043_0002,gNB_5G,-74,gNB_4G_2,-72,0.114688,0,-1,0,2.58231,27
43.5,ue_n042_0001,gNB_4G_2,-74,gNB_5G,-83,0.4096,4,22.8399,1,38.5791,28
43.5,car_north_peak_001,gNB_4G_1,-67,gNB_5G,-66,0.4096,0,-1,0,43.4352,28
43.5,car_north_peak_002_rider,gNB_4G_1,-51,gNB_5G,-79,0.4096,0,-1,0,49.8138,28
43.5,car_north_peak_003_rider,gNB_4G_1,-53,gNB_5G,-93,0.4096,0,-1,0,53.9869,28
43.5,ue_n042_0002,gNB_4G_2,-72,gNB_5G,-74,0.4096,4,20.8399,1,34.5288,28
43.5,ue_ujeongwon_0001,gNB_4G_1,-65,gNB_5G,-81,0.4096,4,21.8399,1,41.748,28
43.5,car_north_peak_004,gNB_4G_1,-56,gNB_5G,-90,0.4096,0,-1,0,49.5177,28
43.5,car_north_peak_005,gNB_4G_1,-66,gNB_5G,-81,0.4096,0,-1,0,50.8819,28
43.5,ue_n043_0001,gNB_4G_2,-70,gNB_4G_1,-69,0.4096,2,14.8399,0,16.3844,17
43.5,ue_n042_0003,gNB_4G_2,-72,gNB_5G,-74,0.385024,4,1.83993,1,24.8795,26
43.5,ue_n001_0001,gNB_4G_1,-63,gNB_5G,-79,0.4096,0,-1,0,30.3916,26
43.5,ue_n001_0002,gNB_4G_1,-71,gNB_5G,-82,0.4096,0,-1,0,39.3472,28
43.5,ue_ujeongwon_0002,gNB_4G_1,-68,gNB_5G,-83,0.4096,2,7.83993,1,33.0406,28
43.5,ue_ujeongwon_0003,gNB_4G_1,-68,gNB_5G,-97,0.4096,0,-1,0,43.4135,28
43.5,ue_n001_0003,gNB_4G_1,-72,gNB_5G,-91,0.4096,0,-1,0,35.6739,28
43.5,car_north_base_001_rider,gNB_4G_1,-66,gNB_5G,-77,0.4096,0,-1,0,47.7275,28
43.5,car_north_base_002_rider,gNB_4G_1,-68,gNB_5G,-93,0.4096,0,-1,0,35.0153,28
43.5,ue_n043_0002,gNB_5G,-75,gNB_4G_2,-73,0.385024,0,-1,0,35.0608,12
44.5,ue_n042_0001,gNB_4G_2,-70,gNB_5G,-81,0.4096,4,23.8399,1,34.0863,28
44.5,car_north_peak_001,gNB_4G_1,-62,gNB_5G,-64,0.4096,0,-1,0,39.8826,28
44.5,car_north_peak_002_rider,gNB_4G_1,-55,gNB_5G,-71,0.4096,0,-1,0,51.3546,28
44.5,car_north_peak_003_rider,gNB_4G_1,-49,gNB_5G,-91,0.4096,0,-1,0,55.5241,28
44.5,ue_n042_0002,gNB_4G_2,-72,gNB_5G,-77,0.4096,4,21.8399,1,31.1652,28
44.5,ue_ujeongwon_0001,gNB_4G_1,-64,gNB_5G,-80,0.4096,4,22.8399,1,43.2495,28
44.5,car_north_peak_004,gNB_4G_1,-56,gNB_4G_2,-88,0.4096,0,-1,0,49.1286,28
44.5,car_north_peak_005,gNB_4G_1,-57,gNB_5G,-83,0.4096,0,-1,0,55.6241,28
44.5,ue_n043_0001,gNB_4G_2,-67,gNB_5G,-74,0.4096,2,15.8399,0,36.6554,28
44.5,ue_n042_0003,gNB_4G_2,-66,gNB_5G,-81,0.4096,4,2.83993,1,35.4899,28
44.5,ue_n001_0001,gNB_4G_1,-60,gNB_4G_2,-76,0.4096,0,-1,0,42.4165,28
44.5,ue_n001_0002,gNB_4G_1,-71,gNB_5G,-77,0.4096,0,-1,0,33.0545,28
44.5,ue_ujeongwon_0002,gNB_4G_1,-74,gNB_5G,-84,0.4096,2,8.83993,1,42.2094,28
44.5,ue_ujeongwon_0003,gNB_4G_1,-72,gNB_4G_2,-100,0.4096,0,-1,0,44.4913,28
44.5,ue_n001_0003,gNB_4G_1,-73,gNB_5G,-84,0.4096,0,-1,0,42.8985,28
44.5,car_north_base_001_rider,gNB_4G_1,-64,gNB_5G,-79,0.4096,0,-1,0,49.4825,28
44.5,car_north_base_002_rider,gNB_4G_1,-69,gNB_5G,-83,0.4096,0,-1,0,46.2354,28
44.5,ue_n043_0002,gNB_5G,-74,gNB_4G_2,-77,0.4096,0,-1,0,9.46179,28
45.5,ue_n042_0001,gNB_4G_2,-71,gNB_5G,-80,0.4096,4,24.8399,1,39.2193,28
45.5,car_north_peak_001,gNB_4G_2,-61,gNB_5G,-67,0.335872,1,0.839928,0,1.24551,0
45.5,car_north_peak_002_rider,gNB_4G_1,-58,gNB_5G,-72,0.401408,0,-1,0,33.2006,28
45.5,car_north_peak_003_rider,gNB_4G_1,-48,gNB_4G_2,-93,0.401408,0,-1,0,40.7905,28
45.5,ue_n042_0002,gNB_4G_2,-70,gNB_5G,-73,0.4096,4,22.8399,1,39.4149,28
45.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_5G,-82,0.4096,4,23.8399,1,31.8413,28
45.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-95,0.4096,0,-1,0,38.3504,28
45.5,car_north_peak_005,gNB_4G_1,-56,gNB_5G,-86,0.4096,0,-1,0,49.2884,26
45.5,ue_n043_0001,gNB_4G_2,-71,gNB_5G,-70,0.32768,2,16.8399,0,36.184,6
45.5,ue_n042_0003,gNB_4G_2,-70,gNB_5G,-87,0.4096,4,3.83993,1,35.8862,28
45.5,ue_n001_0001,gNB_4G_1,-64,gNB_5G,-80,0.4096,0,-1,0,52.0036,28
45.5,ue_n001_0002,gNB_4G_1,-71,gNB_5G,-77,0.401408,0,-1,0,43.1355,28
45.5,ue_ujeongwon_0002,gNB_4G_1,-73,gNB_5G,-74,0.401408,2,9.83993,1,31.0036,28
45.5,ue_ujeongwon_0003,gNB_4G_1,-73,gNB_4G_2,-97,0.4096,0,-1,0,23.3901,25
45.5,ue_n001_0003,gNB_4G_1,-72,gNB_5G,-85,0.401408,0,-1,0,42.1169,28
45.5,car_north_base_001_rider,gNB_4G_1,-67,gNB_4G_2,-81,0.4096,0,-1,0,19.8214,21
45.5,car_north_base_002_rider,gNB_4G_1,-67,gNB_5G,-81,0.4096,0,-1,0,43.5924,28
45.5,ue_n043_0002,gNB_5G,-76,gNB_4G_2,-79,0.303104,0,-1,0,32.7385,28
46.5,ue_n042_0001,gNB_4G_2,-73,gNB_5G,-80,0.4096,4,25.8399,1,35.5388,28
46.5,car_north_peak_001,gNB_4G_2,-65,gNB_5G,-68,0.4096,1,1.83993,0,14.6332,28
46.5,car_north_peak_002_rider,gNB_4G_1,-58,gNB_5G,-77,0.4096,0,-1,0,49.5786,28
46.5,car_north_peak_003_rider,gNB_4G_1,-49,gNB_5G,-93,0.417792,0,-1,0,53.1807,28
46.5,ue_n042_0002,gNB_4G_2,-70,gNB_5G,-70,0.4096,4,23.8399,1,38.9627,28
46.5,ue_ujeongwon_0001,gNB_4G_1,-63,gNB_5G,-81,0.4096,4,24.8399,1,31.6809,28
46.5,car_north_peak_004,gNB_4G_1,-53,gNB_5G,-94,0.4096,0,-1,0,39.3658,28
46.5,car_north_peak_005,gNB_4G_1,-54,gNB_5G,-85,0.4096,0,-1,0,24.9168,28
46.5,ue_n043_0001,gNB_5G,-68,gNB_4G_2,-73,0.376832,3,0.839928,0,38.9337,28
46.5,ue_n042_0003,gNB_4G_2,-73,gNB_5G,-78,0.4096,4,4.83993,1,32.4981,28
46.5,ue_n001_0001,gNB_4G_1,-60,gNB_5G,-82,0.4096,0,-1,0,25.3711,25
46.5,ue_n001_0002,gNB_4G_1,-65,gNB_5G,-74,0.360448,0,-1,0,41.9269,0
46.5,ue_ujeongwon_0002,gNB_5G,-74,gNB_4G_1,-76,0.4096,3,0.439928,0,6.90324,27
46.5,ue_ujeongwon_0003,gNB_4G_1,-71,gNB_5G,-96,0.4096,0,-1,0,27.2745,13
46.5,ue_n001_0003,gNB_4G_1,-65,gNB_5G,-82,0.417792,0,-1,0,42.3076,28
46.5,car_north_base_001_rider,gNB_4G_1,-71,gNB_4G_2,-75,0.4096,0,-1,0,39.7557,28
46.5,car_north_base_002_rider,gNB_4G_1,-66,gNB_5G,-83,0.4096,0,-1,0,21.6329,20
46.5,ue_n043_0002,gNB_4G_2,-71,gNB_4G_1,-73,0.401408,1,0.639928,0,18.6139,28
47.5,ue_n042_0001,gNB_4G_2,-73,gNB_5G,-72,0.4096,4,26.8399,1,34.5818,28
47.5,car_north_peak_001,gNB_4G_2,-70,gNB_5G,-76,0.4096,1,2.83993,0,51.8066,28
47.5,car_north_peak_002_rider,gNB_4G_1,-62,gNB_5G,-70,0.4096,0,-1,0,44.4599,28
47.5,car_north_peak_003_rider,gNB_4G_1,-53,gNB_4G_2,-81,0.4096,0,-1,0,53.923,28
47.5,ue_n042_0002,gNB_4G_2,-72,gNB_5G,-81,0.4096,4,24.8399,1,33.4482,28
47.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_5G,-79,0.4096,4,25.8399,1,49.6147,28
47.5,car_north_peak_004,gNB_4G_1,-52,gNB_4G_2,-98,0.4096,0,-1,0,49.393,28
47.5,car_north_peak_005,gNB_4G_1,-53,gNB_5G,-90,0.4096,0,-1,0,49.373,28
47.5,ue_n043_0001,gNB_5G,-67,gNB_4G_2,-67,0.4096,3,1.83993,0,7.16174,12
47.5,ue_n042_0003,gNB_4G_2,-78,gNB_5G,-79,0.4096,4,5.83993,1,30.9616,28
47.5,ue_n001_0001,gNB_4G_1,-62,gNB_5G,-82,0.4096,0,-1,0,48.7725,28
47.5,ue_n001_0002,gNB_4G_1,-62,gNB_5G,-77,0.417792,0,-1,0,24.9847,28
