time_s,cell,tx_power_dbm,ret_tilt_deg,ret_bearing_deg,ttt_ms,hysteresis_db,num_ues,avg_rsrp_dbm,ho_in_count,ho_out_count,pingpong_count,avg_throughput_mbps,prb_utilization_pct,energy_state,tx_power_watts,energy_efficiency_mbps_per_w
81.5,gNB_5G,43,15,10,256,3,4,-61,25,26,13,0.407552,8.16667,ON,223.777,0.00728496
81.5,gNB_4G_1,43,15,0,256,3,13,-60.6154,10,15,3,0.40771,16.5333,ON,223.777,0.0236853
81.5,gNB_4G_2,43,15,0,256,3,10,-59.1,26,20,5,0.406323,16.525,ON,223.777,0.0181575
82.5,gNB_5G,43,15,10,256,3,3,-58.6667,25,27,14,0.4096,3.85,ON,223.777,0.00549117
82.5,gNB_4G_1,43,15,0,256,3,14,-60.5,11,15,3,0.4096,15.4333,ON,223.777,0.0256255
82.5,gNB_4G_2,43,15,0,256,3,10,-59.5,27,21,5,0.4096,16.1,ON,223.777,0.0183039
83.5,gNB_5G,43,15,10,256,3,4,-60.5,26,27,14,0.401408,6.88333,ON,223.777,0.00717513
83.5,gNB_4G_1,43,15,0,256,3,15,-61.2,11,15,3,0.383932,22.0917,ON,223.777,0.0257353
83.5,gNB_4G_2,43,15,0,256,3,9,-58.5556,27,22,5,0.385934,16.8667,ON,223.777,0.0155217
84.5,gNB_5G,43,15,10,256,3,3,-58.3333,27,29,16,0.412331,5.84167,ON,223.777,0.00552778
84.5,gNB_4G_1,43,15,0,256,3,14,-60.2143,11,16,4,0.407259,23,ON,223.777,0.025479
84.5,gNB_4G_2,43,15,0,256,3,11,-59,30,23,6,0.402897,17.7917,ON,223.777,0.0198048
85.5,gNB_5G,43,15,10,256,3,3,-57.3333,27,29,16,0.4096,3.80833,ON,223.777,0.00549117
85.5,gNB_4G_1,43,15,0,256,3,13,-57.6923,11,17,4,0.400778,19.3083,ON,223.777,0.0232826
85.5,gNB_4G_2,43,15,0,256,3,12,-59.3333,31,23,6,0.401408,16.1083,ON,223.777,0.0215254
86.5,gNB_5G,43,15,10,256,3,4,-59,28,29,16,0.4096,4.80833,ON,223.777,0.00732156
86.5,gNB_4G_1,43,15,0,256,3,12,-57.1667,11,18,5,0.4096,17.5,ON,223.777,0.0219647
86.5,gNB_4G_2,43,15,0,256,3,12,-61.75,32,24,6,0.403456,17.2667,ON,223.777,0.0216352
87.5,gNB_5G,43,15,10,256,3,5,-63.4,29,29,16,0.4096,7.125,ON,223.777,0.00915195
87.5,gNB_4G_1,43,15,0,256,3,12,-56.8333,11,19,5,0.389803,12.95,ON,223.777,0.0209031
87.5,gNB_4G_2,43,15,0,256,3,12,-60,32,24,6,0.401408,20.5417,ON,223.777,0.0215254
88.5,gNB_5G,43,15,10,256,3,4,-60.5,30,31,18,0.4096,7.01667,ON,223.777,0.00732156
88.5,gNB_4G_1,43,15,0,256,3,13,-57.3846,12,19,5,0.4096,13.975,ON,223.777,0.0237951
88.5,gNB_4G_2,43,15,0,256,3,12,-61.3333,33,25,7,0.406187,21.95,ON,223.777,0.0217817
89.5,gNB_5G,43,15,10,256,3,2,-51,30,33,19,0.4096,3.575,ON,223.777,0.00366078
89.5,gNB_4G_1,43,15,0,256,3,13,-58.6923,12,19,5,0.4096,14.4333,ON,223.777,0.0237951
89.5,gNB_4G_2,43,15,0,256,3,14,-62.3571,35,25,7,0.402578,22.1083,ON,223.777,0.0251862
