time_s,ue,serving_cell,rsrp_serving_dbm,neighbor_cell,rsrp_neighbor_dbm,dl_throughput_mbps,ho_count,seconds_since_ho,is_pingpong,dl_sinr_db,dl_mcs
32.5,ue_n001_0002,gNB_4G_1,-41,gNB_5G,-71,0.385024,0,-1,0,70.4522,28
32.5,ue_ujeongwon_0002,gNB_4G_1,-60,gNB_5G,-62,0.303104,0,-1,0,49.4254,28
33.5,ue_n042_0001,gNB_4G_2,-52,gNB_5G,-66,0.745472,2,28.6399,1,56.5283,28
33.5,car_north_peak_001,gNB_4G_1,-39,gNB_4G_2,-94,0.376832,0,-1,0,69.9574,28
33.5,car_north_peak_002_rider,gNB_4G_1,-36,gNB_5G,-66,0.28672,0,-1,0,73.7498,28
33.5,car_north_peak_003_rider,gNB_4G_1,-36,gNB_5G,-76,0.581632,0,-1,0,71.6549,28
33.5,ue_n042_0002,gNB_4G_2,-52,gNB_5G,-67,0.180224,2,25.6399,1,56.968,28
33.5,ue_ujeongwon_0001,gNB_4G_1,-46,gNB_4G_2,-89,0.548864,0,-1,0,67.9652,28
33.5,car_north_peak_004,gNB_4G_1,-38,gNB_4G_2,-83,0.679936,0,-1,0,76.933,28
33.5,car_north_peak_005,gNB_4G_1,-39,gNB_4G_2,-84,0.8192,0,-1,0,74.2468,28
33.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-55,0.270336,0,-1,0,63.3956,28
33.5,ue_n042_0003,gNB_4G_2,-60,gNB_5G,-68,0.393216,2,7.63993,1,54.5522,28
33.5,ue_n001_0001,gNB_4G_1,-50,gNB_5G,-76,0.745472,0,-1,0,62.3632,28
33.5,ue_n001_0002,gNB_4G_1,-43,gNB_5G,-71,0.8192,0,-1,0,62.9897,28
33.5,ue_ujeongwon_0002,gNB_4G_1,-62,gNB_5G,-62,0.630784,0,-1,0,49.7089,28
34.5,ue_n042_0001,gNB_4G_2,-54,gNB_5G,-66,0.745472,2,29.6399,1,59.0358,28
34.5,car_north_peak_001,gNB_4G_1,-41,gNB_4G_2,-96,0.36864,0,-1,0,66.3602,28
34.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_4G_2,-83,0.278528,0,-1,0,73.9222,28
34.5,car_north_peak_003_rider,gNB_4G_1,-36,gNB_5G,-67,0.589824,0,-1,0,78.123,28
34.5,ue_n042_0002,gNB_4G_2,-53,gNB_5G,-64,0.172032,2,26.6399,1,46.8646,28
34.5,ue_ujeongwon_0001,gNB_4G_1,-47,gNB_4G_2,-90,0.548864,0,-1,0,42.3025,28
34.5,car_north_peak_004,gNB_4G_1,-36,gNB_5G,-70,0.679936,0,-1,0,77.9007,28
34.5,car_north_peak_005,gNB_4G_1,-40,gNB_4G_2,-84,0.8192,0,-1,0,70.2185,28
34.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-55,0.262144,0,-1,0,58.6694,28
34.5,ue_n042_0003,gNB_4G_2,-57,gNB_5G,-68,0.393216,2,8.63993,1,43.4983,28
34.5,ue_n001_0001,gNB_4G_1,-47,gNB_5G,-76,0.745472,0,-1,0,69.169,28
34.5,ue_n001_0002,gNB_4G_1,-48,gNB_5G,-75,0.8192,0,-1,0,64.6869,28
34.5,ue_ujeongwon_0002,gNB_4G_1,-60,gNB_5G,-63,0.630784,0,-1,0,52.5216,28
34.5,ue_ujeongwon_0003,gNB_4G_1,-56,gNB_4G_2,-76,0.385024,0,-1,0,58.3084,28
35.5,ue_n042_0001,gNB_4G_2,-54,gNB_5G,-67,0.745472,2,30.6399,1,40.2963,28
35.5,car_north_peak_001,gNB_4G_1,-43,gNB_4G_2,-71,0.376832,0,-1,0,64.6257,28
35.5,car_north_peak_002_rider,gNB_4G_1,-37,gNB_4G_2,-80,0.28672,0,-1,0,72.4673,28
35.5,car_north_peak_003_rider,gNB_4G_1,-35,gNB_5G,-65,0.581632,0,-1,0,75.9002,28
35.5,ue_n042_0002,gNB_4G_2,-52,gNB_5G,-65,0.180224,2,27.6399,1,60.168,28
35.5,ue_ujeongwon_0001,gNB_4G_1,-41,gNB_4G_2,-81,0.540672,0,-1,0,39.5714,28
35.5,car_north_peak_004,gNB_4G_1,-36,gNB_5G,-71,0.688128,0,-1,0,57.3764,28
35.5,car_north_peak_005,gNB_4G_1,-35,gNB_4G_2,-83,0.8192,0,-1,0,74.7034,28
35.5,ue_n043_0001,gNB_5G,-48,gNB_4G_2,-55,0.262144,0,-1,0,55.8298,28
35.5,ue_n042_0003,gNB_4G_2,-54,gNB_5G,-67,0.385024,2,9.63993,1,55.1594,28
35.5,ue_n001_0001,gNB_4G_1,-46,gNB_4G_2,-80,0.745472,0,-1,0,69.2835,28
35.5,ue_n001_0002,gNB_4G_1,-49,gNB_5G,-81,0.8192,0,-1,0,63.1222,28
35.5,ue_ujeongwon_0002,gNB_4G_1,-58,gNB_5G,-76,0.622592,0,-1,0,52.8318,28
35.5,ue_ujeongwon_0003,gNB_4G_1,-54,gNB_4G_2,-76,0.8192,0,-1,0,57.2081,28
35.5,ue_n001_0003,gNB_4G_1,-46,gNB_5G,-75,0.352256,0,-1,0,64.6717,28
36.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-67,0.73728,2,31.6399,1,57.1395,28
36.5,car_north_peak_001,gNB_4G_1,-43,gNB_4G_2,-68,0.36864,0,-1,0,68.2584,28
36.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_4G_2,-83,0.278528,0,-1,0,69.8796,28
36.5,car_north_peak_003_rider,gNB_4G_1,-37,gNB_5G,-70,0.589824,0,-1,0,76.8398,28
36.5,ue_n042_0002,gNB_4G_2,-54,gNB_5G,-66,0.180224,2,28.6399,1,56.4602,28
36.5,ue_ujeongwon_0001,gNB_4G_1,-51,gNB_4G_2,-87,0.548864,0,-1,0,68.2166,28
36.5,car_north_peak_004,gNB_4G_1,-38,gNB_5G,-69,0.679936,0,-1,0,76.2233,28
36.5,car_north_peak_005,gNB_4G_1,-36,gNB_5G,-69,0.8192,0,-1,0,77.9819,28
36.5,ue_n043_0001,gNB_5G,-47,gNB_4G_1,-57,0.262144,0,-1,0,62.7096,28
36.5,ue_n042_0003,gNB_4G_2,-55,gNB_5G,-66,0.393216,2,10.6399,1,37.0094,28
36.5,ue_n001_0001,gNB_4G_1,-44,gNB_5G,-80,0.745472,0,-1,0,67.1242,28
36.5,ue_n001_0002,gNB_4G_1,-49,gNB_5G,-77,0.8192,0,-1,0,65.5183,28
36.5,ue_ujeongwon_0002,gNB_4G_1,-58,gNB_5G,-93,0.630784,0,-1,0,52.8702,28
36.5,ue_ujeongwon_0003,gNB_4G_1,-55,gNB_5G,-76,0.8192,0,-1,0,55.8031,28
36.5,ue_n001_0003,gNB_4G_1,-48,gNB_5G,-75,0.8192,0,-1,0,63.9586,28
36.5,car_north_base_001_rider,gNB_4G_1,-46,gNB_4G_2,-68,0.049152,0,-1,0,60.5802,28
37.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-69,0.745472,2,32.6399,1,56.6531,28
37.5,car_north_peak_001,gNB_4G_1,-41,gNB_4G_2,-66,0.376832,0,-1,0,67.4743,28
37.5,car_north_peak_002_rider,gNB_4G_1,-41,gNB_4G_2,-86,0.28672,0,-1,0,66.4828,28
37.5,car_north_peak_003_rider,gNB_4G_1,-39,gNB_5G,-69,0.581632,0,-1,0,74.6599,28
37.5,ue_n042_0002,gNB_4G_2,-54,gNB_5G,-66,0.180224,2,29.6399,1,48.353,28
37.5,ue_ujeongwon_0001,gNB_4G_1,-53,gNB_4G_2,-85,0.548864,0,-1,0,68.6829,28
37.5,car_north_peak_004,gNB_4G_1,-41,gNB_5G,-66,0.679936,0,-1,0,49.1493,28
37.5,car_north_peak_005,gNB_4G_1,-40,gNB_5G,-66,0.8192,0,-1,0,74.2756,28
37.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-55,0.270336,0,-1,0,56.4045,28
37.5,ue_n042_0003,gNB_4G_2,-57,gNB_5G,-69,0.385024,2,11.6399,1,55.9189,28
37.5,ue_n001_0001,gNB_4G_1,-43,gNB_4G_2,-79,0.745472,0,-1,0,67.4574,28
37.5,ue_n001_0002,gNB_4G_1,-47,gNB_4G_2,-79,0.8192,0,-1,0,63.0221,28
37.5,ue_ujeongwon_0002,gNB_4G_1,-57,gNB_5G,-87,0.630784,0,-1,0,54.9869,28
37.5,ue_ujeongwon_0003,gNB_4G_1,-55,gNB_5G,-76,0.8192,0,-1,0,57.3567,28
37.5,ue_n001_0003,gNB_4G_1,-47,gNB_5G,-72,0.8192,0,-1,0,59.9492,28
37.5,car_north_base_001_rider,gNB_4G_1,-45,gNB_4G_2,-70,0.114688,0,-1,0,63.0369,28
38.5,ue_n042_0001,gNB_4G_2,-52,gNB_5G,-72,0.745472,2,33.6399,1,55.5068,28
38.5,car_north_peak_001,gNB_4G_1,-42,gNB_5G,-69,0.36864,0,-1,0,57.2417,28
38.5,car_north_peak_002_rider,gNB_4G_1,-40,gNB_4G_2,-95,0.278528,0,-1,0,70.5781,28
38.5,car_north_peak_003_rider,gNB_4G_1,-36,gNB_5G,-66,0.589824,0,-1,0,73.8044,28
38.5,ue_n042_0002,gNB_4G_2,-54,gNB_5G,-67,0.172032,2,30.6399,1,45.7369,28
38.5,ue_ujeongwon_0001,gNB_4G_1,-41,gNB_4G_2,-90,0.540672,0,-1,0,34.5494,28
38.5,car_north_peak_004,gNB_4G_1,-35,gNB_5G,-68,0.688128,0,-1,0,78.0631,28
38.5,car_north_peak_005,gNB_4G_1,-37,gNB_5G,-74,0.8192,0,-1,0,73.7742,28
38.5,ue_n043_0001,gNB_5G,-51,gNB_4G_2,-54,0.262144,0,-1,0,62.0709,28
38.5,ue_n042_0003,gNB_4G_2,-56,gNB_5G,-67,0.393216,2,12.6399,1,35.7957,28
38.5,ue_n001_0001,gNB_4G_1,-43,gNB_4G_2,-79,0.73728,0,-1,0,62.6802,28
38.5,ue_n001_0002,gNB_4G_1,-47,gNB_5G,-79,0.8192,0,-1,0,64.0254,28
38.5,ue_ujeongwon_0002,gNB_4G_1,-57,gNB_5G,-66,0.630784,0,-1,0,49.7548,28
38.5,ue_ujeongwon_0003,gNB_4G_1,-55,gNB_5G,-76,0.8192,0,-1,0,56.3092,28
38.5,ue_n001_0003,gNB_4G_1,-46,gNB_5G,-72,0.8192,0,-1,0,61.0187,28
38.5,car_north_base_001_rider,gNB_4G_1,-44,gNB_4G_2,-77,0.114688,0,-1,0,62.8423,28
38.5,car_north_base_002_rider,gNB_4G_1,-46,gNB_4G_2,-68,0.2048,0,-1,0,60.5802,28
39.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-67,0.745472,2,34.6399,1,55.6695,28
39.5,car_north_peak_001,gNB_4G_1,-46,gNB_5G,-67,0.36864,0,-1,0,53.8825,28
39.5,car_north_peak_002_rider,gNB_4G_1,-41,gNB_5G,-90,0.28672,0,-1,0,69.3096,28
39.5,car_north_peak_003_rider,gNB_4G_1,-38,gNB_4G_2,-83,0.581632,0,-1,0,72.0598,28
39.5,ue_n042_0002,gNB_4G_2,-54,gNB_5G,-69,0.180224,2,31.6399,1,57.1255,28
39.5,ue_ujeongwon_0001,gNB_4G_1,-42,gNB_5G,-68,0.548864,0,-1,0,71.1732,28
39.5,car_north_peak_004,gNB_4G_1,-37,gNB_5G,-64,0.679936,0,-1,0,74.9405,28
39.5,car_north_peak_005,gNB_4G_1,-36,gNB_5G,-68,0.8192,0,-1,0,78.0845,28
39.5,ue_n043_0001,gNB_5G,-50,gNB_4G_2,-57,0.262144,0,-1,0,64.7239,28
39.5,ue_n042_0003,gNB_4G_2,-58,gNB_5G,-67,0.393216,2,13.6399,1,52.7222,28
39.5,ue_n001_0001,gNB_4G_1,-46,gNB_4G_2,-79,0.745472,0,-1,0,69.0886,28
39.5,ue_n001_0002,gNB_4G_1,-46,gNB_5G,-74,0.8192,0,-1,0,67.8675,28
39.5,ue_ujeongwon_0002,gNB_4G_1,-58,gNB_5G,-66,0.630784,0,-1,0,55.0226,28
39.5,ue_ujeongwon_0003,gNB_4G_1,-55,gNB_4G_2,-79,0.8192,0,-1,0,53.3444,28
39.5,ue_n001_0003,gNB_4G_1,-50,gNB_4G_2,-78,0.8192,0,-1,0,63.1722,28
39.5,car_north_base_001_rider,gNB_4G_1,-45,gNB_4G_2,-78,0.114688,0,-1,0,59.9096,28
39.5,car_north_base_002_rider,gNB_4G_1,-46,gNB_4G_2,-68,0.425984,0,-1,0,60.5802,28
40.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-68,0.745472,2,35.6399,1,44.409,28
40.5,car_north_peak_001,gNB_4G_1,-46,gNB_5G,-64,0.376832,0,-1,0,63.0324,28
40.5,car_north_peak_002_rider,gNB_4G_1,-40,gNB_4G_2,-73,0.278528,0,-1,0,63.8426,28
40.5,car_north_peak_003_rider,gNB_4G_1,-39,gNB_4G_2,-86,0.581632,0,-1,0,71.2353,28
40.5,ue_n042_0002,gNB_4G_2,-54,gNB_5G,-70,0.180224,2,32.6399,1,55.4589,28
40.5,ue_ujeongwon_0001,gNB_4G_1,-39,gNB_5G,-72,0.548864,0,-1,0,73.6885,28
40.5,car_north_peak_004,gNB_4G_1,-36,gNB_5G,-65,0.679936,0,-1,0,74.0039,28
40.5,car_north_peak_005,gNB_4G_1,-35,gNB_5G,-65,0.8192,0,-1,0,75.87,28
40.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-53,0.262144,0,-1,0,61.5416,28
40.5,ue_n042_0003,gNB_4G_2,-57,gNB_5G,-74,0.385024,2,14.6399,1,36.3927,28
40.5,ue_n001_0001,gNB_4G_1,-44,gNB_4G_2,-81,0.745472,0,-1,0,62.4114,28
40.5,ue_n001_0002,gNB_4G_1,-48,gNB_5G,-69,0.8192,0,-1,0,62.0014,28
40.5,ue_ujeongwon_0002,gNB_4G_1,-57,gNB_5G,-87,0.630784,0,-1,0,51.8944,28
40.5,ue_ujeongwon_0003,gNB_4G_1,-55,gNB_4G_2,-81,0.8192,0,-1,0,57.6837,28
40.5,ue_n001_0003,gNB_4G_1,-47,gNB_5G,-74,0.8192,0,-1,0,49.0344,28
40.5,car_north_base_001_rider,gNB_4G_1,-48,gNB_4G_2,-77,0.114688,0,-1,0,58.7495,28
40.5,car_north_base_002_rider,gNB_4G_1,-45,gNB_4G_2,-70,0.434176,0,-1,0,63.037,28
41.5,ue_n042_0001,gNB_4G_2,-57,gNB_5G,-67,0.745472,2,36.6399,1,40.1672,28
41.5,car_north_peak_001,gNB_4G_1,-46,gNB_5G,-64,0.36864,0,-1,0,66.7753,28
41.5,car_north_peak_002_rider,gNB_4G_1,-41,gNB_4G_2,-68,0.278528,0,-1,0,61.1821,28
41.5,car_north_peak_003_rider,gNB_4G_1,-40,gNB_4G_2,-83,0.589824,0,-1,0,72.7471,28
41.5,ue_n042_0002,gNB_4G_2,-56,gNB_5G,-67,0.180224,2,33.6399,1,34.8069,28
41.5,ue_ujeongwon_0001,gNB_4G_1,-37,gNB_4G_2,-81,0.540672,0,-1,0,73.7231,28
41.5,car_north_peak_004,gNB_4G_1,-35,gNB_4G_2,-81,0.688128,0,-1,0,71.0754,28
41.5,car_north_peak_005,gNB_4G_1,-37,gNB_5G,-70,0.8192,0,-1,0,75.1745,28
41.5,ue_n043_0001,gNB_5G,-46,gNB_4G_2,-56,0.270336,0,-1,0,56.8006,28
41.5,ue_n042_0003,gNB_4G_2,-56,gNB_5G,-68,0.393216,2,15.6399,1,52.9681,28
41.5,ue_n001_0001,gNB_4G_1,-39,gNB_4G_2,-80,0.745472,0,-1,0,66.9146,28
41.5,ue_n001_0002,gNB_4G_1,-52,gNB_5G,-69,0.8192,0,-1,0,47.1679,28
41.5,ue_ujeongwon_0002,gNB_4G_1,-58,gNB_5G,-72,0.630784,0,-1,0,53.5471,28
41.5,ue_ujeongwon_0003,gNB_4G_1,-54,gNB_4G_2,-79,0.8192,0,-1,0,36.0484,28
41.5,ue_n001_0003,gNB_4G_1,-47,gNB_4G_2,-77,0.8192,0,-1,0,33.8337,28
41.5,car_north_base_001_rider,gNB_4G_1,-50,gNB_4G_2,-76,0.114688,0,-1,0,63.131,28
41.5,car_north_base_002_rider,gNB_4G_1,-44,gNB_4G_2,-77,0.434176,0,-1,0,62.0921,28
42.5,ue_n042_0001,gNB_4G_2,-57,gNB_5G,-68,0.745472,2,37.6399,1,40.0406,28
42.5,car_north_peak_001,gNB_4G_1,-46,gNB_5G,-63,0.376832,0,-1,0,57.5738,28
42.5,car_north_peak_002_rider,gNB_4G_1,-44,gNB_4G_2,-67,0.28672,0,-1,0,33.5616,28
42.5,car_north_peak_003_rider,gNB_4G_1,-38,gNB_4G_2,-84,0.581632,0,-1,0,69.7743,28
42.5,ue_n042_0002,gNB_4G_2,-57,gNB_5G,-71,0.172032,2,34.6399,1,40.3839,28
42.5,ue_ujeongwon_0001,gNB_4G_1,-41,gNB_5G,-79,0.548864,0,-1,0,63.7022,28
42.5,car_north_peak_004,gNB_4G_1,-39,gNB_4G_2,-81,0.679936,0,-1,0,67.9255,28
42.5,car_north_peak_005,gNB_4G_1,-43,gNB_5G,-69,0.8192,0,-1,0,76.156,28
42.5,ue_n043_0001,gNB_4G_2,-53,gNB_5G,-55,0.262144,1,0.439928,0,56.6787,28
42.5,ue_n042_0003,gNB_4G_2,-56,gNB_5G,-67,0.393216,2,16.6399,1,55.7439,28
42.5,ue_n001_0001,gNB_4G_1,-48,gNB_4G_2,-79,0.745472,0,-1,0,68.4692,28
42.5,ue_n001_0002,gNB_4G_1,-46,gNB_5G,-70,0.8192,0,-1,0,64.5407,28
42.5,ue_ujeongwon_0002,gNB_4G_1,-56,gNB_5G,-74,0.630784,0,-1,0,36.6903,28
42.5,ue_ujeongwon_0003,gNB_4G_1,-53,gNB_4G_2,-78,0.8192,0,-1,0,57.928,28
42.5,ue_n001_0003,gNB_4G_1,-45,gNB_5G,-78,0.8192,0,-1,0,57.5542,28
42.5,car_north_base_001_rider,gNB_4G_1,-48,gNB_5G,-73,0.114688,0,-1,0,34.3545,28
42.5,car_north_base_002_rider,gNB_4G_1,-46,gNB_4G_2,-77,0.425984,0,-1,0,64.5997,28
42.5,ue_n043_0002,gNB_5G,-51,gNB_4G_2,-60,0.2048,0,-1,0,47.8069,28
43.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-70,0.745472,2,38.6399,1,58.6691,28
43.5,car_north_peak_001,gNB_4G_1,-48,gNB_5G,-56,0.36864,0,-1,0,57.5375,28
43.5,car_north_peak_002_rider,gNB_4G_1,-43,gNB_5G,-67,0.278528,0,-1,0,57.2416,28
43.5,car_north_peak_003_rider,gNB_4G_1,-41,gNB_4G_2,-93,0.589824,0,-1,0,66.8971,28
43.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-68,0.180224,2,35.6399,1,56.1461,28
43.5,ue_ujeongwon_0001,gNB_4G_1,-36,gNB_4G_2,-76,0.548864,0,-1,0,56.3502,28
43.5,car_north_peak_004,gNB_4G_1,-39,gNB_4G_2,-83,0.679936,0,-1,0,72.7431,28
43.5,car_north_peak_005,gNB_4G_1,-39,gNB_5G,-66,0.8192,0,-1,0,73.7369,28
43.5,ue_n043_0001,gNB_5G,-48,gNB_4G_2,-54,0.253952,2,0.639928,1,62.651,28
43.5,ue_n042_0003,gNB_4G_2,-55,gNB_5G,-70,0.385024,2,17.6399,1,57.6652,28
43.5,ue_n001_0001,gNB_4G_1,-44,gNB_4G_2,-66,0.745472,0,-1,0,63.2964,28
43.5,ue_n001_0002,gNB_4G_1,-42,gNB_5G,-71,0.8192,0,-1,0,63.1308,28
43.5,ue_ujeongwon_0002,gNB_4G_1,-56,gNB_5G,-71,0.630784,0,-1,0,53.6618,28
43.5,ue_ujeongwon_0003,gNB_4G_1,-53,gNB_4G_2,-79,0.8192,0,-1,0,57.6946,28
43.5,ue_n001_0003,gNB_4G_1,-45,gNB_4G_2,-79,0.8192,0,-1,0,66.9351,28
43.5,car_north_base_001_rider,gNB_4G_1,-49,gNB_5G,-74,0.114688,0,-1,0,62.1307,28
43.5,car_north_base_002_rider,gNB_4G_1,-47,gNB_4G_2,-78,0.434176,0,-1,0,59.8019,28
43.5,ue_n043_0002,gNB_5G,-51,gNB_4G_2,-60,0.425984,0,-1,0,62.8545,28
44.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-70,0.745472,2,39.6399,1,55.1939,28
44.5,car_north_peak_001,gNB_4G_2,-45,gNB_4G_1,-48,0.36864,1,0.239928,0,11.7479,28
44.5,car_north_peak_002_rider,gNB_4G_1,-46,gNB_5G,-67,0.28672,0,-1,0,50.7203,28
44.5,car_north_peak_003_rider,gNB_4G_1,-42,gNB_5G,-90,0.581632,0,-1,0,69.3027,28
44.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-68,0.180224,2,36.6399,1,39.5616,28
44.5,ue_ujeongwon_0001,gNB_4G_1,-39,gNB_5G,-73,0.540672,0,-1,0,74.0448,28
44.5,car_north_peak_004,gNB_4G_1,-39,gNB_4G_2,-67,0.688128,0,-1,0,68.4869,28
44.5,car_north_peak_005,gNB_4G_1,-38,gNB_4G_2,-82,0.8192,0,-1,0,68.7879,28
44.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-53,0.262144,2,1.63993,1,67.0094,28
44.5,ue_n042_0003,gNB_4G_2,-55,gNB_5G,-71,0.393216,2,18.6399,1,54.5967,28
44.5,ue_n001_0001,gNB_4G_1,-46,gNB_4G_2,-67,0.745472,0,-1,0,41.3155,28
44.5,ue_n001_0002,gNB_4G_1,-43,gNB_5G,-68,0.8192,0,-1,0,68.7112,16
44.5,ue_ujeongwon_0002,gNB_4G_1,-56,gNB_5G,-68,0.630784,0,-1,0,56.6482,28
44.5,ue_ujeongwon_0003,gNB_4G_1,-53,gNB_4G_2,-78,0.8192,0,-1,0,57.9889,28
44.5,ue_n001_0003,gNB_4G_1,-46,gNB_4G_2,-78,0.8192,0,-1,0,64.4043,28
44.5,car_north_base_001_rider,gNB_4G_1,-50,gNB_5G,-75,0.114688,0,-1,0,65.1541,28
44.5,car_north_base_002_rider,gNB_4G_1,-48,gNB_5G,-77,0.425984,0,-1,0,64.0768,28
44.5,ue_n043_0002,gNB_5G,-48,gNB_4G_2,-61,0.434176,0,-1,0,58.277,28
45.5,ue_n042_0001,gNB_4G_2,-53,gNB_5G,-68,0.745472,2,40.6399,1,54.7215,28
45.5,car_north_peak_001,gNB_4G_2,-47,gNB_4G_1,-49,0.376832,1,1.23993,0,63.0248,28
45.5,car_north_peak_002_rider,gNB_4G_1,-46,gNB_5G,-63,0.278528,0,-1,0,63.0569,28
45.5,car_north_peak_003_rider,gNB_4G_1,-41,gNB_4G_2,-71,0.589824,0,-1,0,66.9624,28
45.5,ue_n042_0002,gNB_4G_2,-57,gNB_5G,-68,0.180224,2,37.6399,1,34.3731,28
45.5,ue_ujeongwon_0001,gNB_4G_1,-41,gNB_5G,-73,0.548864,0,-1,0,74.383,28
45.5,car_north_peak_004,gNB_4G_1,-41,gNB_4G_2,-93,0.679936,0,-1,0,56.8119,28
45.5,car_north_peak_005,gNB_4G_1,-41,gNB_4G_2,-84,0.8192,0,-1,0,71.8863,28
45.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-55,0.270336,2,2.63993,1,65.4036,28
45.5,ue_n042_0003,gNB_4G_2,-57,gNB_5G,-68,0.385024,2,19.6399,1,51.6612,28
45.5,ue_n001_0001,gNB_4G_1,-43,gNB_5G,-76,0.745472,0,-1,0,70.4723,28
45.5,ue_n001_0002,gNB_4G_1,-43,gNB_5G,-68,0.8192,0,-1,0,64.4851,28
45.5,ue_ujeongwon_0002,gNB_4G_1,-56,gNB_5G,-68,0.630784,0,-1,0,55.3123,28
45.5,ue_ujeongwon_0003,gNB_4G_1,-53,gNB_4G_2,-76,0.8192,0,-1,0,58.2284,28
45.5,ue_n001_0003,gNB_4G_1,-48,gNB_4G_2,-75,0.8192,0,-1,0,62.7472,28
45.5,car_north_base_001_rider,gNB_4G_1,-45,gNB_4G_2,-68,0.106496,0,-1,0,66.8702,28
45.5,car_north_base_002_rider,gNB_4G_1,-47,gNB_5G,-73,0.434176,0,-1,0,62.25,28
45.5,ue_n043_0002,gNB_5G,-54,gNB_4G_2,-62,0.434176,0,-1,0,59.8975,28
46.5,ue_n042_0001,gNB_4G_2,-59,gNB_5G,-66,0.745472,2,41.6399,1,56.5075,28
46.5,car_north_peak_001,gNB_4G_2,-45,gNB_5G,-61,0.376832,1,2.23993,0,46.1274,28
46.5,car_north_peak_002_rider,gNB_4G_1,-46,gNB_5G,-64,0.28672,0,-1,0,38.0607,28
46.5,car_north_peak_003_rider,gNB_4G_1,-43,gNB_4G_2,-70,0.581632,0,-1,0,67.1901,28
46.5,ue_n042_0002,gNB_4G_2,-54,gNB_5G,-72,0.172032,2,38.6399,1,59.0471,28
46.5,ue_ujeongwon_0001,gNB_4G_1,-39,gNB_5G,-75,0.548864,0,-1,0,69.4583,28
46.5,car_north_peak_004,gNB_4G_1,-40,gNB_4G_2,-96,0.679936,0,-1,0,70.5725,28
46.5,car_north_peak_005,gNB_4G_1,-38,gNB_4G_2,-80,0.8192,0,-1,0,70.6507,28
46.5,ue_n043_0001,gNB_5G,-45,gNB_4G_2,-54,0.262144,2,3.63993,1,61.6933,28
46.5,ue_n042_0003,gNB_4G_2,-56,gNB_5G,-69,0.393216,2,20.6399,1,57.0343,28
46.5,ue_n001_0001,gNB_4G_1,-45,gNB_5G,-76,0.745472,0,-1,0,45.9245,28
46.5,ue_n001_0002,gNB_4G_1,-45,gNB_5G,-67,0.8192,0,-1,0,66.7594,28
46.5,ue_ujeongwon_0002,gNB_4G_1,-54,gNB_5G,-77,0.630784,0,-1,0,54.3471,28
46.5,ue_ujeongwon_0003,gNB_4G_1,-54,gNB_4G_2,-75,0.8192,0,-1,0,56.4035,28
46.5,ue_n001_0003,gNB_4G_1,-47,gNB_4G_2,-70,0.8192,0,-1,0,59.036,28
46.5,car_north_base_001_rider,gNB_4G_1,-44,gNB_4G_2,-63,0.114688,0,-1,0,65.9527,28
46.5,car_north_base_002_rider,gNB_4G_1,-47,gNB_4G_2,-77,0.434176,0,-1,0,63.2004,28
46.5,ue_n043_0002,gNB_5G,-53,gNB_4G_2,-57,0.425984,0,-1,0,58.5035,28
47.5,ue_n042_0001,gNB_4G_2,-53,gNB_5G,-65,0.73728,2,42.6399,1,55.8396,28
47.5,car_north_peak_001,gNB_4G_2,-45,gNB_5G,-58,0.36864,1,3.23993,0,65.8138,28
47.5,car_north_peak_002_rider,gNB_4G_1,-47,gNB_5G,-57,0.278528,0,-1,0,61.2873,28
47.5,car_north_peak_003_rider,gNB_4G_1,-44,gNB_4G_2,-69,0.581632,0,-1,0,62.8279,28
47.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-67,0.180224,2,39.6399,1,39.2955,28
47.5,ue_ujeongwon_0001,gNB_4G_1,-36,gNB_5G,-80,0.540672,0,-1,0,72.9418,28
47.5,car_north_peak_004,gNB_4G_1,-41,gNB_5G,-90,0.688128,0,-1,0,69.3198,28
47.5,car_north_peak_005,gNB_4G_1,-38,gNB_4G_2,-85,0.8192,0,-1,0,72.1578,28
47.5,ue_n043_0001,gNB_5G,-46,gNB_4G_2,-52,0.262144,2,4.63993,1,62.9729,28
47.5,ue_n042_0003,gNB_4G_2,-56,gNB_5G,-69,0.393216,2,21.6399,1,55.461,28
47.5,ue_n001_0001,gNB_4G_1,-53,gNB_5G,-80,0.745472,0,-1,0,71.5845,28
47.5,ue_n001_0002,gNB_4G_1,-49,gNB_5G,-69,0.8192,0,-1,0,64.3916,28
