time_s,cell,tx_power_dbm,ret_tilt_deg,ret_bearing_deg,ttt_ms,hysteresis_db,num_ues,avg_rsrp_dbm,ho_in_count,ho_out_count,pingpong_count,avg_throughput_mbps,prb_utilization_pct,energy_state,tx_power_watts,energy_efficiency_mbps_per_w
235.5,gNB_4G_2,43,15,0,256,3,18,-38.8333,53,36,17,0.328135,32.4917,ON,223.777,0.0263942
236.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
236.5,gNB_4G_1,43,15,0,256,3,25,-44.16,36,53,28,0.425984,49.3083,ON,223.777,0.0475902
236.5,gNB_4G_2,43,15,0,256,3,17,-40.6471,53,36,17,0.336836,39.425,ON,223.777,0.0255889
237.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
237.5,gNB_4G_1,43,15,0,256,3,26,-46.1923,37,54,29,0.442998,49.8417,ON,223.777,0.0514706
237.5,gNB_4G_2,43,15,0,256,3,18,-41.9444,54,37,17,0.320398,37.9333,ON,223.777,0.0257719
238.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
238.5,gNB_4G_1,43,15,0,256,3,25,-45.08,37,55,29,0.458097,53.1333,ON,223.777,0.0511777
238.5,gNB_4G_2,43,15,0,256,3,20,-42.75,55,37,17,0.346112,36.35,ON,223.777,0.0309336
239.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
239.5,gNB_4G_1,43,15,0,256,3,23,-43.913,37,57,30,0.448779,58.3417,ON,223.777,0.0461259
239.5,gNB_4G_2,43,15,0,256,3,22,-43.2273,57,37,17,0.371247,47.9917,ON,223.777,0.036498
240.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
240.5,gNB_4G_1,43,15,0,256,3,24,-44.4167,38,57,30,0.456704,42.3417,ON,223.777,0.0489813
240.5,gNB_4G_2,43,15,0,256,3,21,-42.2857,57,38,18,0.373321,54.1583,ON,223.777,0.0350337
241.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
241.5,gNB_4G_1,43,15,0,256,3,23,-46.3913,38,58,30,0.47941,48.425,ON,223.777,0.0492741
241.5,gNB_4G_2,43,15,0,256,3,23,-40.2174,58,38,18,0.345845,39.1667,ON,223.777,0.0355462
242.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
242.5,gNB_4G_1,43,15,0,256,3,24,-47.375,38,58,30,0.469333,55.2583,ON,223.777,0.0503358
242.5,gNB_4G_2,43,15,0,256,3,23,-40.3043,58,38,18,0.348338,39.275,ON,223.777,0.0358024
243.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
243.5,gNB_4G_1,43,15,0,256,3,24,-48.4167,38,58,30,0.477867,53.0083,ON,223.777,0.0512509
243.5,gNB_4G_2,43,15,0,256,3,23,-40.2609,58,38,18,0.346557,39.375,ON,223.777,0.0356194
244.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
244.5,gNB_4G_1,43,15,0,256,3,24,-48.375,38,58,30,0.477867,47.1,ON,223.777,0.0512509
244.5,gNB_4G_2,43,15,0,256,3,23,-40.087,58,38,18,0.34727,38.8917,ON,223.777,0.0356926
245.5,gNB_5G,43,15,10,256,3,10,0,0,0,0,0,0,ON,223.777,0
245.5,gNB_4G_1,43,15,0,256,3,23,-48.1739,38,59,30,0.492232,46.9167,ON,223.777,0.050592
245.5,gNB_4G_2,43,15,0,256,3,24,-40.0417,59,38,18,0.344064,40.4,ON,223.777,0.0369007
246.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
246.5,gNB_4G_1,43,15,0,256,3,23,-48.6957,38,59,30,0.489383,49.5083,ON,223.777,0.0502991
246.5,gNB_4G_2,43,15,0,256,3,24,-39.625,59,38,18,0.343723,40.8417,ON,223.777,0.0368641
247.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
247.5,gNB_4G_1,43,15,0,256,3,22,-45.7727,38,60,31,0.475508,48.1333,ON,223.777,0.0467482
247.5,gNB_4G_2,43,15,0,256,3,25,-41.8,60,38,18,0.358482,45.4333,ON,223.777,0.040049
248.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
248.5,gNB_4G_1,43,15,0,256,3,22,-46.1364,38,60,31,0.475881,41.5417,ON,223.777,0.0467848
248.5,gNB_4G_2,43,15,0,256,3,25,-42.44,60,38,18,0.34603,44.225,ON,223.777,0.0386579
249.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
249.5,gNB_4G_1,43,15,0,256,3,22,-46.8636,38,60,31,0.474019,43.7667,ON,223.777,0.0466018
249.5,gNB_4G_2,43,15,0,256,3,25,-41.8,60,38,18,0.330629,42.7417,ON,223.777,0.0369373
250.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
250.5,gNB_4G_1,43,15,0,256,3,22,-45.8636,38,60,31,0.47886,45.6333,ON,223.777,0.0470777
250.5,gNB_4G_2,43,15,0,256,3,25,-41.76,60,38,18,0.331612,41.6583,ON,223.777,0.0370471
251.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
251.5,gNB_4G_1,43,15,0,256,3,22,-45.5909,38,60,31,0.476998,43.1833,ON,223.777,0.0468946
251.5,gNB_4G_2,43,15,0,256,3,25,-41.64,60,38,18,0.330957,39.9417,ON,223.777,0.0369739
252.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
252.5,gNB_4G_1,43,15,0,256,3,22,-45.4091,38,60,31,0.476998,40.075,ON,223.777,0.0468946
252.5,gNB_4G_2,43,15,0,256,3,25,-41.2,60,38,18,0.330957,36.6167,ON,223.777,0.0369739
253.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
253.5,gNB_4G_1,43,15,0,256,3,22,-46.2273,38,60,31,0.470668,42.8917,ON,223.777,0.0462723
253.5,gNB_4G_2,43,15,0,256,3,25,-41.08,60,38,18,0.330957,37.375,ON,223.777,0.0369739
254.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
254.5,gNB_4G_1,43,15,0,256,3,21,-45.8095,38,61,31,0.471235,47.0917,ON,223.777,0.0442222
254.5,gNB_4G_2,43,15,0,256,3,26,-41.5385,61,38,18,0.327995,38.6917,ON,223.777,0.0381087
255.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
255.5,gNB_4G_1,43,15,0,256,3,21,-46.0952,38,61,31,0.466944,39.9333,ON,223.777,0.0438196
255.5,gNB_4G_2,43,15,0,256,3,26,-41.1154,61,38,18,0.332406,39.3667,ON,223.777,0.0386212
256.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
256.5,gNB_4G_1,43,15,0,256,3,21,-46.1905,38,61,31,0.454461,43.8,ON,223.777,0.0426481
256.5,gNB_4G_2,43,15,0,256,3,26,-41.0769,61,38,18,0.331776,39.1333,ON,223.777,0.038548
257.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
257.5,gNB_4G_1,43,15,0,256,3,21,-45.4762,38,61,31,0.457582,50.5667,ON,223.777,0.042941
257.5,gNB_4G_2,43,15,0,256,3,26,-41.3846,61,38,18,0.330831,38.1917,ON,223.777,0.0384382
258.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
258.5,gNB_4G_1,43,15,0,256,3,20,-45.25,38,62,31,0.457114,44.05,ON,223.777,0.0408543
258.5,gNB_4G_2,43,15,0,256,3,27,-41.5926,62,38,18,0.32859,39.8917,ON,223.777,0.0396463
259.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
259.5,gNB_4G_1,43,15,0,256,3,20,-45.25,38,62,31,0.457523,40.3583,ON,223.777,0.0408909
259.5,gNB_4G_2,43,15,0,256,3,27,-41.4444,62,38,18,0.319185,38.75,ON,223.777,0.0385114
260.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
260.5,gNB_4G_1,43,15,0,256,3,20,-45.2,38,62,31,0.455885,39.6583,ON,223.777,0.0407445
260.5,gNB_4G_2,43,15,0,256,3,27,-41.2593,62,38,18,0.320095,40.275,ON,223.777,0.0386212
261.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
261.5,gNB_4G_1,43,15,0,256,3,20,-44.7,38,62,31,0.457114,43.7917,ON,223.777,0.0408543
261.5,gNB_4G_2,43,15,0,256,3,27,-41.4074,62,38,18,0.318578,40.3417,ON,223.777,0.0384382
262.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
262.5,gNB_4G_1,43,15,0,256,3,20,-46.2,38,62,31,0.449331,38.2167,ON,223.777,0.0401588
262.5,gNB_4G_2,43,15,0,256,3,27,-41.4815,62,38,18,0.319185,38.525,ON,223.777,0.0385114
263.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
263.5,gNB_4G_1,43,15,0,256,3,20,-46.4,38,62,31,0.432538,41.1,ON,223.777,0.0386579
263.5,gNB_4G_2,43,15,0,256,3,27,-42.0741,62,38,18,0.319488,39.5417,ON,223.777,0.038548
264.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
264.5,gNB_4G_1,43,15,0,256,3,21,-46.3333,38,62,31,0.448219,50.725,ON,223.777,0.0420624
264.5,gNB_4G_2,43,15,0,256,3,26,-39.3077,62,38,18,0.32957,41.4583,ON,223.777,0.0382918
265.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
265.5,gNB_4G_1,43,15,0,256,3,20,-45.9,38,63,31,0.466125,43.4917,ON,223.777,0.0416597
265.5,gNB_4G_2,43,15,0,256,3,27,-40.3704,63,38,18,0.336782,47.7417,ON,223.777,0.0406347
266.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
266.5,gNB_4G_1,43,15,0,256,3,21,-45.5238,39,63,31,0.468894,42.625,ON,223.777,0.0440026
266.5,gNB_4G_2,43,15,0,256,3,26,-39.7692,63,39,19,0.326105,44.975,ON,223.777,0.0378891
267.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
267.5,gNB_4G_1,43,15,0,256,3,21,-45.8095,39,63,31,0.470845,44.0083,ON,223.777,0.0441856
267.5,gNB_4G_2,43,15,0,256,3,26,-39.5769,63,39,19,0.325159,43.6417,ON,223.777,0.0377793
268.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
268.5,gNB_4G_1,43,15,0,256,3,21,-44.6667,39,63,31,0.470845,44.9333,ON,223.777,0.0441856
268.5,gNB_4G_2,43,15,0,256,3,26,-40.2692,63,39,19,0.324214,43.7,ON,223.777,0.0376694
269.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
269.5,gNB_4G_1,43,15,0,256,3,22,-42.6818,39,63,31,0.455773,44.1917,ON,223.777,0.044808
269.5,gNB_4G_2,43,15,0,256,3,25,-41.44,63,39,19,0.336855,42.525,ON,223.777,0.0376328
270.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
270.5,gNB_4G_1,43,15,0,256,3,22,-44,39,63,31,0.455401,46.375,ON,223.777,0.0447714
270.5,gNB_4G_2,43,15,0,256,3,25,-41.4,63,39,19,0.336527,41.3333,ON,223.777,0.0375962
271.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
271.5,gNB_4G_1,43,15,0,256,3,23,-43.4348,39,64,31,0.433107,46.9333,ON,223.777,0.0445151
271.5,gNB_4G_2,43,15,0,256,3,24,-42.9583,64,39,19,0.360107,42.5,ON,223.777,0.0386212
272.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
272.5,gNB_4G_1,43,15,0,256,3,24,-44.125,40,64,31,0.424619,48.5333,ON,223.777,0.0455401
272.5,gNB_4G_2,43,15,0,256,3,23,-43.4783,64,40,20,0.367928,47.4583,ON,223.777,0.0378159
273.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
273.5,gNB_4G_1,43,15,0,256,3,22,-43.9545,40,65,31,0.444602,52.3333,ON,223.777,0.0437097
273.5,gNB_4G_2,43,15,0,256,3,25,-42.6,65,40,20,0.353567,42.9417,ON,223.777,0.0394998
274.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
274.5,gNB_4G_1,43,15,0,256,3,22,-44,40,65,31,0.438644,50.3417,ON,223.777,0.043124
274.5,gNB_4G_2,43,15,0,256,3,25,-42.12,65,40,20,0.336527,52.9083,ON,223.777,0.0375962
275.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
275.5,gNB_4G_1,43,15,0,256,3,21,-46.5714,40,65,31,0.463823,47.0083,ON,223.777,0.0435267
275.5,gNB_4G_2,43,15,0,256,3,26,-41.3462,65,40,20,0.324844,59.85,ON,223.777,0.0377427
276.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
276.5,gNB_4G_1,43,15,0,256,3,22,-47.9545,40,65,31,0.447581,47.6917,ON,223.777,0.0440026
276.5,gNB_4G_2,43,15,0,256,3,25,-40.68,65,40,20,0.337183,44.1417,ON,223.777,0.0376694
277.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
277.5,gNB_4G_1,43,15,0,256,3,23,-46.4783,40,65,31,0.452697,47.5333,ON,223.777,0.0465285
277.5,gNB_4G_2,43,15,0,256,3,24,-39.3333,65,40,20,0.351232,41.9583,ON,223.777,0.0376694
278.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
278.5,gNB_4G_1,43,15,0,256,3,23,-46.3478,40,65,31,0.434532,45.9583,ON,223.777,0.0446615
278.5,gNB_4G_2,43,15,0,256,3,24,-38.875,65,40,20,0.352256,41,ON,223.777,0.0377793
279.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
279.5,gNB_4G_1,43,15,0,256,3,22,-46,40,66,31,0.437155,43.4083,ON,223.777,0.0429776
279.5,gNB_4G_2,43,15,0,256,3,25,-38.92,66,40,20,0.330957,41.975,ON,223.777,0.0369739
280.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
280.5,gNB_4G_1,43,15,0,256,3,22,-46.9091,40,66,31,0.430452,36.975,ON,223.777,0.0423186
280.5,gNB_4G_2,43,15,0,256,3,25,-39.2,66,40,20,0.302776,39.45,ON,223.777,0.0338256
281.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
281.5,gNB_4G_1,43,15,0,256,3,21,-47.1429,40,67,31,0.439637,39.175,ON,223.777,0.041257
281.5,gNB_4G_2,43,15,0,256,3,26,-39.8462,67,40,20,0.284199,39.0583,ON,223.777,0.0330203
282.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
282.5,gNB_4G_1,43,15,0,256,3,21,-47.7143,40,67,31,0.427544,37.4583,ON,223.777,0.0401222
282.5,gNB_4G_2,43,15,0,256,3,26,-40.3846,67,40,20,0.285145,42.1583,ON,223.777,0.0331301
283.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
283.5,gNB_4G_1,43,15,0,256,3,20,-45.2,40,68,31,0.425984,42.5833,ON,223.777,0.0380721
283.5,gNB_4G_2,43,15,0,256,3,27,-40.2593,68,40,20,0.283686,43.5917,ON,223.777,0.0342283
284.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
284.5,gNB_4G_1,43,15,0,256,3,21,-47,41,68,31,0.417402,43.5167,ON,223.777,0.0391704
284.5,gNB_4G_2,43,15,0,256,3,26,-40.1154,68,41,20,0.291761,47.05,ON,223.777,0.0338988
285.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
285.5,gNB_4G_1,43,15,0,256,3,21,-47.4762,41,68,31,0.421303,67.275,ON,223.777,0.0395364
285.5,gNB_4G_2,43,15,0,256,3,26,-40.1923,68,41,20,0.292706,44.9667,ON,223.777,0.0340087
286.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
286.5,gNB_4G_1,43,15,0,256,3,19,-46.3158,41,69,32,0.445817,35.8167,ON,223.777,0.0378525
286.5,gNB_4G_2,43,15,0,256,3,28,-37.0357,69,41,20,0.276187,42.1583,ON,223.777,0.0345578
287.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
287.5,gNB_4G_1,43,15,0,256,3,20,-46.05,42,69,32,0.419021,32.7417,ON,223.777,0.0374498
287.5,gNB_4G_2,43,15,0,256,3,27,-36.4815,69,42,20,0.281562,40.8583,ON,223.777,0.0339721
288.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
288.5,gNB_4G_1,43,15,0,256,3,20,-45.75,42,69,32,0.427622,36.675,ON,223.777,0.0382186
288.5,gNB_4G_2,43,15,0,256,3,27,-36.6296,69,42,20,0.281259,41.825,ON,223.777,0.0339354
289.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
289.5,gNB_4G_1,43,15,0,256,3,19,-44.9474,42,70,33,0.441075,35.8917,ON,223.777,0.0374498
289.5,gNB_4G_2,43,15,0,256,3,28,-36.8214,70,42,20,0.276773,43.0167,ON,223.777,0.034631
290.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
290.5,gNB_4G_1,43,15,0,256,3,19,-46.1579,42,70,33,0.442368,33.925,ON,223.777,0.0375596
290.5,gNB_4G_2,43,15,0,256,3,28,-37.1071,70,42,20,0.27765,41.5917,ON,223.777,0.0347408
291.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
291.5,gNB_4G_1,43,15,0,256,3,19,-44.8421,42,70,33,0.434176,35.4417,ON,223.777,0.0368641
291.5,gNB_4G_2,43,15,0,256,3,28,-36.8571,70,42,20,0.269458,40.6417,ON,223.777,0.0337158
292.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
292.5,gNB_4G_1,43,15,0,256,3,20,-44.95,43,70,33,0.417382,49.0667,ON,223.777,0.0373034
292.5,gNB_4G_2,43,15,0,256,3,27,-36.6296,70,43,21,0.270943,45.725,ON,223.777,0.0326908
293.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
293.5,gNB_4G_1,43,15,0,256,3,18,-44.7222,43,72,34,0.427349,36.4583,ON,223.777,0.0343747
293.5,gNB_4G_2,43,15,0,256,3,29,-38.5862,72,43,21,0.280505,41.95,ON,223.777,0.0363516
294.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
294.5,gNB_4G_1,43,15,0,256,3,18,-44.8333,43,72,34,0.42917,32.7833,ON,223.777,0.0345212
294.5,gNB_4G_2,43,15,0,256,3,29,-38.7241,72,43,21,0.274291,49.1083,ON,223.777,0.0355462
295.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
295.5,gNB_4G_1,43,15,0,256,3,20,-46.9,45,72,34,0.390758,30.4417,ON,223.777,0.0349239
295.5,gNB_4G_2,43,15,0,256,3,27,-40.1111,72,45,22,0.282776,54.0833,ON,223.777,0.0341185
296.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
296.5,gNB_4G_1,43,15,0,256,3,21,-47.9048,46,72,34,0.36708,33.5167,ON,223.777,0.034448
296.5,gNB_4G_2,43,15,0,256,3,26,-37.1154,72,46,23,0.28672,39.6333,ON,223.777,0.0333131
297.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
297.5,gNB_4G_1,43,15,0,256,3,19,-44.3158,46,74,36,0.383299,39.7333,ON,223.777,0.0325444
297.5,gNB_4G_2,43,15,0,256,3,28,-40.4643,74,46,23,0.273847,47.4417,ON,223.777,0.0342649
298.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
298.5,gNB_4G_1,43,15,0,256,3,20,-47.1,48,75,37,0.387482,38.9833,ON,223.777,0.034631
298.5,gNB_4G_2,43,15,0,256,3,27,-39.5926,75,48,24,0.271246,44.8583,ON,223.777,0.0327274
299.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
299.5,gNB_4G_1,43,15,0,256,3,20,-48.5,48,75,37,0.375603,43.2583,ON,223.777,0.0335694
299.5,gNB_4G_2,43,15,0,256,3,27,-39.6296,75,48,24,0.266695,57.275,ON,223.777,0.0321783
300.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
300.5,gNB_4G_1,43,15,0,256,3,18,-44.3333,48,77,39,0.392761,53.3083,ON,223.777,0.0315925
300.5,gNB_4G_2,43,15,0,256,3,29,-41.5517,77,48,24,0.268076,60.8667,ON,223.777,0.0347408
301.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
301.5,gNB_4G_1,43,15,0,256,3,19,-46,48,77,39,0.388904,31.3,ON,223.777,0.0330203
301.5,gNB_4G_2,43,15,0,256,3,28,-41.3571,77,48,24,0.280283,42.3083,ON,223.777,0.0350703
302.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
302.5,gNB_4G_1,43,15,0,256,3,19,-44.6842,48,77,39,0.39839,30.2917,ON,223.777,0.0338256
302.5,gNB_4G_2,43,15,0,256,3,28,-42.25,77,48,24,0.279991,43.1417,ON,223.777,0.0350337
303.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
303.5,gNB_4G_1,43,15,0,256,3,21,-45.9048,50,77,39,0.382293,37.8833,ON,223.777,0.0358757
303.5,gNB_4G_2,43,15,0,256,3,26,-40.5,77,50,25,0.279473,44.5,ON,223.777,0.0324711
304.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
304.5,gNB_4G_1,43,15,0,256,3,21,-47.2857,50,77,39,0.383854,38.0417,ON,223.777,0.0360221
304.5,gNB_4G_2,43,15,0,256,3,26,-40.9231,77,50,25,0.276007,38.7583,ON,223.777,0.0320684
305.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
305.5,gNB_4G_1,43,15,0,256,3,20,-46.9,50,78,40,0.370688,30.95,ON,223.777,0.0331301
305.5,gNB_4G_2,43,15,0,256,3,27,-42.3333,78,50,25,0.271246,36.7917,ON,223.777,0.0327274
306.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
306.5,gNB_4G_1,43,15,0,256,3,20,-47.75,50,78,40,0.351437,29.2083,ON,223.777,0.0314095
306.5,gNB_4G_2,43,15,0,256,3,27,-43.3704,78,50,25,0.270943,37.2417,ON,223.777,0.0326908
307.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
307.5,gNB_4G_1,43,15,0,256,3,20,-49.15,50,78,40,0.362906,36.2,ON,223.777,0.0324345
307.5,gNB_4G_2,43,15,0,256,3,27,-44.1111,78,50,25,0.270033,44.4167,ON,223.777,0.032581
308.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
308.5,gNB_4G_1,43,15,0,256,3,20,-45.45,51,79,41,0.387482,33.1167,ON,223.777,0.034631
308.5,gNB_4G_2,43,15,0,256,3,27,-44.2963,79,51,26,0.262751,42.8667,ON,223.777,0.0317024
309.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
309.5,gNB_4G_1,43,15,0,256,3,21,-49.9524,52,79,41,0.376442,47.9667,ON,223.777,0.0353265
309.5,gNB_4G_2,43,15,0,256,3,26,-42.6538,79,52,27,0.259938,44.7667,ON,223.777,0.0302015
310.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
310.5,gNB_4G_1,43,15,0,256,3,21,-47.8571,53,80,42,0.356157,47.8833,ON,223.777,0.0334229
310.5,gNB_4G_2,43,15,0,256,3,26,-43.6538,80,53,28,0.268761,42.65,ON,223.777,0.0312265
311.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
311.5,gNB_4G_1,43,15,0,256,3,21,-50.4762,54,80,42,0.371371,55.9083,ON,223.777,0.0348506
311.5,gNB_4G_2,43,15,0,256,3,26,-42.6538,80,54,28,0.282624,50.6583,ON,223.777,0.0328372
312.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
312.5,gNB_4G_1,43,15,0,256,3,19,-46.0526,54,82,44,0.399252,40.775,ON,223.777,0.0338988
312.5,gNB_4G_2,43,15,0,256,3,28,-46.4643,82,54,28,0.29579,43.7083,ON,223.777,0.0370105
313.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
313.5,gNB_4G_1,43,15,0,256,3,19,-47.1053,55,83,45,0.398821,31.8417,ON,223.777,0.0338622
313.5,gNB_4G_2,43,15,0,256,3,28,-46.9643,83,55,29,0.293742,50.625,ON,223.777,0.0367543
314.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
314.5,gNB_4G_1,43,15,0,256,3,20,-49.5,56,83,45,0.391168,41.5417,ON,223.777,0.0349605
314.5,gNB_4G_2,43,15,0,256,3,27,-45.1852,83,56,30,0.2849,60.325,ON,223.777,0.0343747
315.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
315.5,gNB_4G_1,43,15,0,256,3,19,-45.6842,56,84,46,0.400546,49.7167,ON,223.777,0.0340087
315.5,gNB_4G_2,43,15,0,256,3,28,-46.25,84,56,30,0.282624,40.4083,ON,223.777,0.0353632
316.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
316.5,gNB_4G_1,43,15,0,256,3,18,-42.2778,56,85,47,0.406869,29.4333,ON,223.777,0.0327274
316.5,gNB_4G_2,43,15,0,256,3,29,-48.7931,85,56,30,0.268641,38.9583,ON,223.777,0.034814
317.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
317.5,gNB_4G_1,43,15,0,256,3,18,-43.0556,56,85,47,0.402318,34.9167,ON,223.777,0.0323613
317.5,gNB_4G_2,43,15,0,256,3,29,-48.2414,85,56,30,0.254234,49.3667,ON,223.777,0.032947
318.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
318.5,gNB_4G_1,43,15,0,256,3,16,-44.8125,56,86,47,0.429056,37.975,ON,223.777,0.0306774
318.5,gNB_4G_2,43,15,0,256,3,31,-46.5161,86,56,30,0.253423,73.6667,ON,223.777,0.0351069
319.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
319.5,gNB_4G_1,43,15,0,256,3,17,-48.1765,57,86,47,0.413455,45.45,ON,223.777,0.0314095
319.5,gNB_4G_2,43,15,0,256,3,30,-45.2667,86,57,31,0.25641,47.8,ON,223.777,0.0343747
320.5,gNB_5G,43,15,10,256,3,11,0,0,0,0,0,0,ON,223.777,0
320.5,gNB_4G_1,43,15,0,256,3,16,-46.625,58,88,48,0.408064,55.35,ON,223.777,0.0291764
