time_s,cell,tx_power_dbm,ret_tilt_deg,ret_bearing_deg,ttt_ms,hysteresis_db,num_ues,avg_rsrp_dbm,ho_in_count,ho_out_count,pingpong_count,avg_throughput_mbps,prb_utilization_pct,energy_state,tx_power_watts,energy_efficiency_mbps_per_w
83.5,gNB_5G,43,15,10,256,3,1,-49,1,5,0,0.360448,0.733333,ON,223.777,0.00161074
83.5,gNB_4G_1,43,15,0,256,3,13,-44.6154,1,7,1,0.446149,24.3917,ON,223.777,0.0259183
83.5,gNB_4G_2,43,15,0,256,3,14,-47.5,12,2,0,0.466944,26.825,ON,223.777,0.029213
84.5,gNB_5G,43,15,10,256,3,1,-51,1,5,0,0.352256,0.716667,ON,223.777,0.00157414
84.5,gNB_4G_1,43,15,0,256,3,12,-44,1,8,1,0.426667,28.7583,ON,223.777,0.0228799
84.5,gNB_4G_2,43,15,0,256,3,15,-47.4,13,2,0,0.48169,30.625,ON,223.777,0.0322881
85.5,gNB_5G,43,15,10,256,3,2,-48,2,5,0,0.405504,2.04167,ON,223.777,0.00362417
85.5,gNB_4G_1,43,15,0,256,3,12,-42.4167,1,8,1,0.428715,16.35,ON,223.777,0.0229897
85.5,gNB_4G_2,43,15,0,256,3,14,-46.4286,13,3,0,0.49269,29.9917,ON,223.777,0.0308238
86.5,gNB_5G,43,15,10,256,3,2,-47,2,5,0,0.405504,1.65,ON,223.777,0.00362417
86.5,gNB_4G_1,43,15,0,256,3,12,-43.9167,1,8,1,0.428715,16.2417,ON,223.777,0.0229897
86.5,gNB_4G_2,43,15,0,256,3,14,-46.2857,13,3,0,0.495616,27.1917,ON,223.777,0.0310068
87.5,gNB_5G,43,15,10,256,3,2,-48.5,2,5,0,0.405504,1.65,ON,223.777,0.00362417
87.5,gNB_4G_1,43,15,0,256,3,13,-45.7692,1,8,1,0.405189,17.5667,ON,223.777,0.0235388
87.5,gNB_4G_2,43,15,0,256,3,14,-46.0714,13,3,0,0.489765,28.2083,ON,223.777,0.0306407
88.5,gNB_5G,43,15,10,256,3,2,-48.5,2,5,0,0.405504,1.65,ON,223.777,0.00362417
88.5,gNB_4G_1,43,15,0,256,3,13,-44.6923,1,8,1,0.419052,18.1833,ON,223.777,0.0243442
88.5,gNB_4G_2,43,15,0,256,3,14,-46.1429,13,3,0,0.493275,31.7,ON,223.777,0.0308604
89.5,gNB_5G,43,15,10,256,3,2,-50,2,5,0,0.405504,1.65,ON,223.777,0.00362417
89.5,gNB_4G_1,43,15,0,256,3,13,-43.6923,1,8,1,0.421573,18.325,ON,223.777,0.0244906
89.5,gNB_4G_2,43,15,0,256,3,14,-46.4286,13,3,0,0.497371,31.3167,ON,223.777,0.0311166
90.5,gNB_5G,43,15,10,256,3,2,-50.5,2,5,0,0.405504,1.65,ON,223.777,0.00362417
90.5,gNB_4G_1,43,15,0,256,3,14,-43.7143,1,8,1,0.4096,18.875,ON,223.777,0.0256255
90.5,gNB_4G_2,43,15,0,256,3,14,-46.3571,13,3,0,0.495616,31.2083,ON,223.777,0.0310068
91.5,gNB_5G,43,15,10,256,3,1,-48,2,6,0,0.45056,1.31667,ON,223.777,0.00201343
91.5,gNB_4G_1,43,15,0,256,3,15,-43.9333,1,8,1,0.418884,20.525,ON,223.777,0.0280782
91.5,gNB_4G_2,43,15,0,256,3,15,-47.4,14,3,0,0.483328,31.35,ON,223.777,0.0323979
92.5,gNB_5G,43,15,10,256,3,1,-47,2,6,0,0.458752,0.933333,ON,223.777,0.00205004
92.5,gNB_4G_1,43,15,0,256,3,15,-44.2,1,8,1,0.437999,23.5083,ON,223.777,0.0293595
92.5,gNB_4G_2,43,15,0,256,3,15,-47.1333,14,3,0,0.484966,30.55,ON,223.777,0.0325077
93.5,gNB_5G,43,15,10,256,3,1,-49,2,6,0,0.458752,0.933333,ON,223.777,0.00205004
93.5,gNB_4G_1,43,15,0,256,3,14,-44.3571,1,9,1,0.42891,26.0583,ON,223.777,0.0268335
93.5,gNB_4G_2,43,15,0,256,3,17,-48.3529,15,3,0,0.47369,33.6,ON,223.777,0.0359855
94.5,gNB_5G,43,15,10,256,3,1,-45,2,6,0,0.45056,0.916667,ON,223.777,0.00201343
94.5,gNB_4G_1,43,15,0,256,3,14,-44.9286,1,9,1,0.430665,19.8,ON,223.777,0.0269434
94.5,gNB_4G_2,43,15,0,256,3,17,-47.4118,15,3,0,0.511759,35.7583,ON,223.777,0.0388775
95.5,gNB_5G,43,15,10,256,3,1,-46,2,7,0,0.458752,1.925,ON,223.777,0.00205004
95.5,gNB_4G_1,43,15,0,256,3,14,-45,1,9,1,0.428325,20.0083,ON,223.777,0.0267969
95.5,gNB_4G_2,43,15,0,256,3,18,-49.2222,16,3,0,0.495161,33.9583,ON,223.777,0.0398293
96.5,gNB_5G,43,15,10,256,3,1,-47,2,7,0,0.45056,0.916667,ON,223.777,0.00201343
96.5,gNB_4G_1,43,15,0,256,3,15,-46.7333,1,9,1,0.425984,21.7917,ON,223.777,0.0285541
96.5,gNB_4G_2,43,15,0,256,3,18,-49.2222,16,3,0,0.515186,38.6667,ON,223.777,0.0414401
97.5,gNB_5G,43,15,10,256,3,0,nan,2,8,0,0,0.516667,ON,223.777,0
97.5,gNB_4G_1,43,15,0,256,3,15,-46.3333,1,9,1,0.456021,22.4083,ON,223.777,0.0305675
97.5,gNB_4G_2,43,15,0,256,3,19,-49.5263,17,3,0,0.507904,40.6167,ON,223.777,0.043124
98.5,gNB_5G,43,15,10,256,3,2,-49.5,4,8,0,0.274432,1.61667,ON,223.777,0.00245272
98.5,gNB_4G_1,43,15,0,256,3,16,-46.875,1,9,1,0.436736,22.7667,ON,223.777,0.0312265
98.5,gNB_4G_2,43,15,0,256,3,17,-49.3529,17,5,1,0.539708,40.875,ON,223.777,0.0410008
99.5,gNB_5G,43,15,10,256,3,2,-51,4,8,0,0.278528,1.13333,ON,223.777,0.00248933
99.5,gNB_4G_1,43,15,0,256,3,16,-47.125,1,9,1,0.45056,23.7667,ON,223.777,0.0322149
99.5,gNB_4G_2,43,15,0,256,3,17,-49.4118,17,5,1,0.530552,40.25,ON,223.777,0.0403052
100.5,gNB_5G,43,15,10,256,3,2,-48,4,9,0,0.274432,1.99167,ON,223.777,0.00245272
100.5,gNB_4G_1,43,15,0,256,3,18,-49.8333,2,9,1,0.418702,26.6333,ON,223.777,0.0336792
100.5,gNB_4G_2,43,15,0,256,3,17,-49.4706,18,6,1,0.533926,43.95,ON,223.777,0.0405615
101.5,gNB_5G,43,15,10,256,3,1,-50,4,10,1,0.458752,1.06667,ON,223.777,0.00205004
101.5,gNB_4G_1,43,15,0,256,3,18,-47.9444,2,9,1,0.440092,27.475,ON,223.777,0.0353998
101.5,gNB_4G_2,43,15,0,256,3,18,-49.1111,19,6,1,0.528839,47.625,ON,223.777,0.0425383
102.5,gNB_5G,43,15,10,256,3,1,-45,4,10,1,0.458752,0.933333,ON,223.777,0.00205004
102.5,gNB_4G_1,43,15,0,256,3,18,-49.1667,2,9,1,0.437817,27.6417,ON,223.777,0.0352167
102.5,gNB_4G_2,43,15,0,256,3,18,-48.8333,19,6,1,0.53157,39.2583,ON,223.777,0.0427579
103.5,gNB_5G,43,15,10,256,3,1,-46,4,10,1,0.45056,0.916667,ON,223.777,0.00201343
103.5,gNB_4G_1,43,15,0,256,3,17,-48.5882,2,10,2,0.456824,28.3833,ON,223.777,0.0347042
103.5,gNB_4G_2,43,15,0,256,3,19,-48.6842,20,6,1,0.503592,40.325,ON,223.777,0.0427579
104.5,gNB_5G,43,15,10,256,3,1,-46,4,10,1,0.458752,0.933333,ON,223.777,0.00205004
104.5,gNB_4G_1,43,15,0,256,3,17,-49.3529,2,10,2,0.457788,28.0583,ON,223.777,0.0347774
104.5,gNB_4G_2,43,15,0,256,3,19,-49,20,6,1,0.505748,42.05,ON,223.777,0.042941
105.5,gNB_5G,43,15,10,256,3,1,-46,4,10,1,0.45056,0.916667,ON,223.777,0.00201343
105.5,gNB_4G_1,43,15,0,256,3,17,-49.1176,2,10,2,0.455861,26.9333,ON,223.777,0.034631
105.5,gNB_4G_2,43,15,0,256,3,19,-50.8421,20,6,1,0.502299,43.25,ON,223.777,0.0426481
106.5,gNB_5G,43,15,10,256,3,1,-45,5,11,1,0.458752,1.7,ON,223.777,0.00205004
106.5,gNB_4G_1,43,15,0,256,3,19,-49.5263,4,10,2,0.425984,31.4,ON,223.777,0.0361685
106.5,gNB_4G_2,43,15,0,256,3,17,-50.1765,20,8,2,0.530552,46.6417,ON,223.777,0.0403052
107.5,gNB_5G,43,15,10,256,3,2,-52.5,6,11,1,0.360448,1.975,ON,223.777,0.00322149
107.5,gNB_4G_1,43,15,0,256,3,18,-47.8333,4,11,3,0.436907,32.4833,ON,223.777,0.0351435
107.5,gNB_4G_2,43,15,0,256,3,17,-50.1176,21,9,2,0.546936,40.8083,ON,223.777,0.0415499
108.5,gNB_5G,43,15,10,256,3,2,-50.5,6,11,1,0.38912,1.58333,ON,223.777,0.00347774
108.5,gNB_4G_1,43,15,0,256,3,18,-47.2222,4,11,3,0.436452,27.7417,ON,223.777,0.0351069
108.5,gNB_4G_2,43,15,0,256,3,17,-51.5882,21,9,2,0.5426,38.2333,ON,223.777,0.0412204
109.5,gNB_5G,43,15,10,256,3,2,-60,7,12,2,0.270336,1.775,ON,223.777,0.00241612
109.5,gNB_4G_1,43,15,0,256,3,17,-48.1176,5,13,4,0.455379,31.025,ON,223.777,0.0345944
109.5,gNB_4G_2,43,15,0,256,3,18,-50.9444,23,10,3,0.527929,44.0167,ON,223.777,0.0424651
110.5,gNB_5G,43,15,10,256,3,2,-63.5,7,12,2,0.278528,1.13333,ON,223.777,0.00248933
110.5,gNB_4G_1,43,15,0,256,3,17,-47.1765,6,14,5,0.457306,27.575,ON,223.777,0.0347408
110.5,gNB_4G_2,43,15,0,256,3,18,-52.4444,24,11,4,0.53248,40.5083,ON,223.777,0.0428311
111.5,gNB_5G,43,15,10,256,3,1,-51,7,12,2,0.458752,1.8,ON,223.777,0.00205004
111.5,gNB_4G_1,43,15,0,256,3,16,-46.9375,6,15,6,0.476672,26.8,ON,223.777,0.0340819
111.5,gNB_4G_2,43,15,0,256,3,20,-53.15,25,11,4,0.489062,38.35,ON,223.777,0.0437097
112.5,gNB_5G,43,15,10,256,3,2,-48.5,8,12,2,0.598016,2.40833,ON,223.777,0.00534474
112.5,gNB_4G_1,43,15,0,256,3,15,-45.4667,6,16,6,0.493705,26.0083,ON,223.777,0.0330935
112.5,gNB_4G_2,43,15,0,256,3,20,-52.6,26,12,4,0.458342,37,ON,223.777,0.0409641
113.5,gNB_5G,43,15,10,256,3,2,-45,8,12,2,0.602112,2.45,ON,223.777,0.00538135
113.5,gNB_4G_1,43,15,0,256,3,15,-44.4,6,16,6,0.493705,24.75,ON,223.777,0.0330935
113.5,gNB_4G_2,43,15,0,256,3,20,-53.5,26,12,4,0.461619,37.825,ON,223.777,0.041257
114.5,gNB_5G,43,15,10,256,3,3,-46.3333,9,12,2,0.554325,3.575,ON,223.777,0.00743139
114.5,gNB_4G_1,43,15,0,256,3,15,-45.2667,6,16,6,0.493705,24.4417,ON,223.777,0.0330935
114.5,gNB_4G_2,43,15,0,256,3,19,-52,26,13,4,0.459183,36.325,ON,223.777,0.0389873
115.5,gNB_5G,43,15,10,256,3,3,-46.3333,9,12,2,0.562517,3.43333,ON,223.777,0.00754121
115.5,gNB_4G_1,43,15,0,256,3,16,-47.125,6,16,6,0.48384,29.7667,ON,223.777,0.0345944
115.5,gNB_4G_2,43,15,0,256,3,18,-47.8889,26,13,4,0.483783,34.5417,ON,223.777,0.0389141
116.5,gNB_5G,43,15,10,256,3,3,-47.3333,9,12,2,0.559787,3.41667,ON,223.777,0.0075046
116.5,gNB_4G_1,43,15,0,256,3,16,-45.9375,6,16,6,0.505856,26.7167,ON,223.777,0.0361685
116.5,gNB_4G_2,43,15,0,256,3,18,-49.3333,26,13,4,0.482873,33.525,ON,223.777,0.0388409
117.5,gNB_5G,43,15,10,256,3,3,-48.6667,9,12,2,0.562517,3.43333,ON,223.777,0.00754121
117.5,gNB_4G_1,43,15,0,256,3,16,-44.8125,6,16,6,0.505344,27.275,ON,223.777,0.0361319
117.5,gNB_4G_2,43,15,0,256,3,18,-50.1111,26,13,4,0.47195,36.9833,ON,223.777,0.0379623
118.5,gNB_5G,43,15,10,256,3,4,-48.75,10,12,2,0.62464,5.34167,ON,223.777,0.0111654
118.5,gNB_4G_1,43,15,0,256,3,16,-43.5625,6,16,6,0.50688,28.4083,ON,223.777,0.0362417
118.5,gNB_4G_2,43,15,0,256,3,17,-48.9412,26,14,4,0.453451,37.2417,ON,223.777,0.034448
119.5,gNB_5G,43,15,10,256,3,3,-47.6667,10,13,2,0.679936,4.66667,ON,223.777,0.00911535
119.5,gNB_4G_1,43,15,0,256,3,16,-43.25,6,16,6,0.503808,27.5,ON,223.777,0.0360221
119.5,gNB_4G_2,43,15,0,256,3,18,-49.5,27,14,4,0.461028,37.9333,ON,223.777,0.0370837
120.5,gNB_5G,43,15,10,256,3,4,-51,11,13,2,0.55296,4.975,ON,223.777,0.00988411
120.5,gNB_4G_1,43,15,0,256,3,17,-44.3529,6,16,6,0.489592,29.7583,ON,223.777,0.0371935
120.5,gNB_4G_2,43,15,0,256,3,18,-50.2778,27,15,4,0.466489,37.1667,ON,223.777,0.037523
121.5,gNB_5G,43,15,10,256,3,3,-49.3333,11,14,3,0.458752,4.06667,ON,223.777,0.00615011
121.5,gNB_4G_1,43,15,0,256,3,17,-44.4706,6,16,6,0.500194,29.625,ON,223.777,0.0379989
121.5,gNB_4G_2,43,15,0,256,3,19,-50.0526,28,15,4,0.496263,37.6083,ON,223.777,0.0421356
122.5,gNB_5G,43,15,10,256,3,3,-48,11,14,3,0.464213,2.83333,ON,223.777,0.00622333
122.5,gNB_4G_1,43,15,0,256,3,17,-45.7059,6,16,6,0.50164,29.2083,ON,223.777,0.0381087
122.5,gNB_4G_2,43,15,0,256,3,19,-50.8947,28,15,4,0.494538,37.3667,ON,223.777,0.0419892
123.5,gNB_5G,43,15,10,256,3,3,-48.3333,12,15,4,0.540672,3.84167,ON,223.777,0.00724835
123.5,gNB_4G_1,43,15,0,256,3,16,-43.25,6,16,6,0.518144,29.0083,ON,223.777,0.0370471
123.5,gNB_4G_2,43,15,0,256,3,20,-52.45,29,16,4,0.464486,35.3333,ON,223.777,0.0415133
124.5,gNB_5G,43,15,10,256,3,2,-51,12,16,4,0.446464,2.96667,ON,223.777,0.00399025
124.5,gNB_4G_1,43,15,0,256,3,17,-46.3529,6,16,6,0.488147,30.1083,ON,223.777,0.0370837
124.5,gNB_4G_2,43,15,0,256,3,20,-50.55,30,16,4,0.495206,36.1833,ON,223.777,0.0442589
125.5,gNB_5G,43,15,10,256,3,2,-46,13,17,5,0.610304,2.025,ON,223.777,0.00545457
125.5,gNB_4G_1,43,15,0,256,3,17,-48.2941,6,16,6,0.501158,29.2417,ON,223.777,0.0380721
125.5,gNB_4G_2,43,15,0,256,3,20,-50.4,31,17,5,0.48128,42.3833,ON,223.777,0.0430142
126.5,gNB_5G,43,15,10,256,3,2,-45,13,17,5,0.6144,2.5,ON,223.777,0.00549117
126.5,gNB_4G_1,43,15,0,256,3,17,-45.9412,6,16,6,0.490074,30.0833,ON,223.777,0.0372302
126.5,gNB_4G_2,43,15,0,256,3,20,-50.85,31,17,5,0.477594,41.55,ON,223.777,0.0426847
127.5,gNB_5G,43,15,10,256,3,2,-45.5,14,18,6,0.6144,3.60833,ON,223.777,0.00549117
127.5,gNB_4G_1,43,15,0,256,3,17,-47.0588,6,16,6,0.484292,32.6167,ON,223.777,0.0367909
127.5,gNB_4G_2,43,15,0,256,3,20,-52,32,18,6,0.477184,42.9,ON,223.777,0.0426481
128.5,gNB_5G,43,15,10,256,3,2,-46,14,18,6,0.6144,2.5,ON,223.777,0.00549117
128.5,gNB_4G_1,43,15,0,256,3,18,-47.9444,7,16,6,0.471495,32.3917,ON,223.777,0.0379257
128.5,gNB_4G_2,43,15,0,256,3,19,-51.0526,32,19,6,0.48764,44.8667,ON,223.777,0.0414034
129.5,gNB_5G,43,15,10,256,3,3,-53.3333,15,18,6,0.456021,3.29167,ON,223.777,0.00611351
129.5,gNB_4G_1,43,15,0,256,3,17,-45.1176,7,17,6,0.492966,30.4583,ON,223.777,0.0374498
129.5,gNB_4G_2,43,15,0,256,3,19,-51.5263,32,19,6,0.494538,46.4333,ON,223.777,0.0419892
130.5,gNB_5G,43,15,10,256,3,2,-49,15,20,7,0.6144,3.74167,ON,223.777,0.00549117
130.5,gNB_4G_1,43,15,0,256,3,20,-48.65,9,17,6,0.437043,37.5,ON,223.777,0.0390605
130.5,gNB_4G_2,43,15,0,256,3,19,-53.2105,33,20,6,0.483759,40.7667,ON,223.777,0.041074
131.5,gNB_5G,43,15,10,256,3,3,-54.6667,16,20,7,0.546133,3.54167,ON,223.777,0.00732156
131.5,gNB_4G_1,43,15,0,256,3,18,-46.2778,9,19,7,0.458297,35.6667,ON,223.777,0.0368641
131.5,gNB_4G_2,43,15,0,256,3,20,-53.35,35,21,7,0.500531,40.55,ON,223.777,0.0447348
132.5,gNB_5G,43,15,10,256,3,2,-50.5,16,21,7,0.610304,2.78333,ON,223.777,0.00545457
132.5,gNB_4G_1,43,15,0,256,3,19,-46.8421,10,19,7,0.450991,34.3,ON,223.777,0.0382918
132.5,gNB_4G_2,43,15,0,256,3,20,-52.25,35,21,7,0.494797,41.8917,ON,223.777,0.0442222
133.5,gNB_5G,43,15,10,256,3,3,-60.3333,18,22,8,0.461483,5.44167,ON,223.777,0.00618672
133.5,gNB_4G_1,43,15,0,256,3,19,-46.7895,11,20,8,0.467375,32.1417,ON,223.777,0.0396829
133.5,gNB_4G_2,43,15,0,256,3,19,-51.6316,35,22,7,0.513078,43.0333,ON,223.777,0.0435633
134.5,gNB_5G,43,15,10,256,3,2,-49.5,18,23,9,0.6144,4.41667,ON,223.777,0.00549117
134.5,gNB_4G_1,43,15,0,256,3,19,-48.0526,11,20,8,0.456165,38.775,ON,223.777,0.0387311
134.5,gNB_4G_2,43,15,0,256,3,20,-54.5,36,22,7,0.47145,46.9167,ON,223.777,0.0421356
135.5,gNB_5G,43,15,10,256,3,3,-58,19,23,9,0.529749,3.775,ON,223.777,0.00710192
135.5,gNB_4G_1,43,15,0,256,3,18,-44.8889,12,22,9,0.466034,40.4,ON,223.777,0.0374864
135.5,gNB_4G_2,43,15,0,256,3,20,-54.2,37,23,7,0.439091,50.675,ON,223.777,0.0392436
136.5,gNB_5G,43,15,10,256,3,2,-47.5,19,23,9,0.610304,6.28333,ON,223.777,0.00545457
136.5,gNB_4G_1,43,15,0,256,3,17,-43.1176,12,23,10,0.472727,36.5583,ON,223.777,0.0359123
136.5,gNB_4G_2,43,15,0,256,3,22,-55.7273,38,23,7,0.433431,62.2,ON,223.777,0.0426115
137.5,gNB_5G,43,15,10,256,3,3,-49.6667,20,23,9,0.677205,4.425,ON,223.777,0.00907874
137.5,gNB_4G_1,43,15,0,256,3,17,-41.1176,12,23,10,0.490074,29.6167,ON,223.777,0.0372302
137.5,gNB_4G_2,43,15,0,256,3,21,-55.9524,38,24,7,0.425594,57.6333,ON,223.777,0.0399391
138.5,gNB_5G,43,15,10,256,3,2,-52.5,20,25,9,0.782336,7.75,ON,223.777,0.00699209
138.5,gNB_4G_1,43,15,0,256,3,17,-44.1176,12,23,10,0.488629,31.825,ON,223.777,0.0371203
138.5,gNB_4G_2,43,15,0,256,3,22,-54.7727,40,24,7,0.465827,56.4,ON,223.777,0.0457964
139.5,gNB_5G,43,15,10,256,3,1,-47,20,26,10,0.745472,2.11667,ON,223.777,0.00333131
139.5,gNB_4G_1,43,15,0,256,3,17,-45.7059,12,23,10,0.478509,30.175,ON,223.777,0.0363516
139.5,gNB_4G_2,43,15,0,256,3,23,-55.3913,41,24,7,0.481191,45.4583,ON,223.777,0.0494572
140.5,gNB_5G,43,15,10,256,3,1,-47,20,26,10,0.745472,1.51667,ON,223.777,0.00333131
140.5,gNB_4G_1,43,15,0,256,3,18,-46.1667,13,23,10,0.456021,32.35,ON,223.777,0.036681
140.5,gNB_4G_2,43,15,0,256,3,22,-54.5,41,25,7,0.467689,54.025,ON,223.777,0.0459794
141.5,gNB_5G,43,15,10,256,3,1,-47,20,26,10,0.745472,1.51667,ON,223.777,0.00333131
141.5,gNB_4G_1,43,15,0,256,3,18,-47.4444,13,24,11,0.452836,33.3417,ON,223.777,0.0364248
141.5,gNB_4G_2,43,15,0,256,3,22,-54,42,25,7,0.482583,77.2167,ON,223.777,0.0474437
142.5,gNB_5G,43,15,10,256,3,1,-48,20,27,10,0.745472,6.25,ON,223.777,0.00333131
142.5,gNB_4G_1,43,15,0,256,3,19,-45.8947,14,24,11,0.463495,50.5333,ON,223.777,0.0393534
142.5,gNB_4G_2,43,15,0,256,3,21,-52.1905,43,26,8,0.483328,81.0583,ON,223.777,0.0453571
143.5,gNB_5G,43,15,10,256,3,2,-52,22,28,11,0.720896,34.55,ON,223.777,0.00644298
143.5,gNB_4G_1,43,15,0,256,3,19,-48.2632,14,24,11,0.444093,80.6583,ON,223.777,0.0377061
143.5,gNB_4G_2,43,15,0,256,3,20,-52.75,44,28,8,0.485376,59.6917,ON,223.777,0.0433803
144.5,gNB_5G,43,15,10,256,3,3,-56.6667,23,28,11,0.589824,3.85833,ON,223.777,0.00790729
144.5,gNB_4G_1,43,15,0,256,3,18,-47.5,14,25,11,0.446009,80.4917,ON,223.777,0.0358757
144.5,gNB_4G_2,43,15,0,256,3,20,-52.05,44,28,8,0.499712,65,ON,223.777,0.0446615
145.5,gNB_5G,43,15,10,256,3,3,-56,24,29,12,0.557056,4.30833,ON,223.777,0.007468
145.5,gNB_4G_1,43,15,0,256,3,19,-46,14,25,11,0.441075,67.4083,ON,223.777,0.0374498
145.5,gNB_4G_2,43,15,0,256,3,20,-51.15,45,29,8,0.515277,55,ON,223.777,0.0460526
146.5,gNB_5G,43,15,10,256,3,4,-65.25,26,30,13,0.452608,4.49167,ON,223.777,0.00809033
146.5,gNB_4G_1,43,15,0,256,3,19,-43.7368,14,25,11,0.469962,32.05,ON,223.777,0.0399025
146.5,gNB_4G_2,43,15,0,256,3,19,-50.6316,46,31,9,0.517821,43.1583,ON,223.777,0.043966
147.5,gNB_5G,43,15,10,256,3,4,-66.5,26,30,13,0.411648,3.35,ON,223.777,0.00735817
147.5,gNB_4G_1,43,15,0,256,3,19,-44.1579,14,25,11,0.4691,32.7167,ON,223.777,0.0398293
147.5,gNB_4G_2,43,15,0,256,3,19,-51.2632,46,31,9,0.526013,43.6083,ON,223.777,0.0446615
148.5,gNB_5G,43,15,10,256,3,4,-66.5,27,31,14,0.380928,3.95833,ON,223.777,0.00680905
148.5,gNB_4G_1,43,15,0,256,3,19,-44.4211,14,25,11,0.467806,33.3417,ON,223.777,0.0397195
148.5,gNB_4G_2,43,15,0,256,3,19,-51.2105,47,32,10,0.530755,38.0417,ON,223.777,0.0450642
149.5,gNB_5G,43,15,10,256,3,4,-67,27,31,14,0.387072,3.15,ON,223.777,0.00691888
149.5,gNB_4G_1,43,15,0,256,3,19,-43.3158,14,25,11,0.465219,31.4,ON,223.777,0.0394998
149.5,gNB_4G_2,43,15,0,256,3,19,-51.3684,47,32,10,0.514803,42.6917,ON,223.777,0.0437097
150.5,gNB_5G,43,15,10,256,3,4,-65,27,31,14,0.385024,3.13333,ON,223.777,0.00688227
150.5,gNB_4G_1,43,15,0,256,3,19,-43.5789,14,25,11,0.471256,31.9417,ON,223.777,0.0400123
150.5,gNB_4G_2,43,15,0,256,3,19,-52.5263,47,32,10,0.523857,55.35,ON,223.777,0.0444785
151.5,gNB_5G,43,15,10,256,3,2,-83.5,28,34,16,0.077824,42.525,ON,223.777,0.000695549
151.5,gNB_4G_1,43,15,0,256,3,19,-44,14,25,11,0.469531,30.9417,ON,223.777,0.0398659
151.5,gNB_4G_2,43,15,0,256,3,21,-53.1429,50,33,11,0.518046,58.8,ON,223.777,0.0486152
152.5,gNB_5G,43,15,10,256,3,1,-94,28,35,17,0,0,ON,223.777,0
152.5,gNB_4G_1,43,15,0,256,3,20,-45.35,15,25,11,0.442368,31.1333,ON,223.777,0.0395364
152.5,gNB_4G_2,43,15,0,256,3,21,-53.619,50,33,11,0.496201,85.4417,ON,223.777,0.0465651
153.5,gNB_5G,43,15,10,256,3,0,nan,28,35,17,0,0,ON,223.777,0
153.5,gNB_4G_1,43,15,0,256,3,23,-48.087,16,25,11,0.411381,39.425,ON,223.777,0.042282
153.5,gNB_4G_2,43,15,0,256,3,19,-50.2105,50,34,11,0.52515,71.8833,ON,223.777,0.0445883
154.5,gNB_5G,43,15,10,256,3,2,-89,29,35,17,0.32768,1.525,ON,223.777,0.00292863
154.5,gNB_4G_1,43,15,0,256,3,21,-44.619,16,26,11,0.445879,35.3667,ON,223.777,0.0418427
154.5,gNB_4G_2,43,15,0,256,3,19,-51.3684,50,34,11,0.545415,47.75,ON,223.777,0.0463089
155.5,gNB_5G,43,15,10,256,3,1,-113,29,36,18,0,0.2,ON,223.777,0
155.5,gNB_4G_1,43,15,0,256,3,22,-45.0455,17,26,11,0.45056,40.3,ON,223.777,0.0442955
155.5,gNB_4G_2,43,15,0,256,3,19,-51.0526,50,34,11,0.553176,44.7,ON,223.777,0.0469678
156.5,gNB_5G,43,15,10,256,3,2,-94.5,30,36,18,0.253952,1.525,ON,223.777,0.00226968
156.5,gNB_4G_1,43,15,0,256,3,21,-44.7143,17,27,12,0.445879,36.2,ON,223.777,0.0418427
156.5,gNB_4G_2,43,15,0,256,3,19,-51.2632,50,34,11,0.549726,42.4,ON,223.777,0.046675
157.5,gNB_5G,43,15,10,256,3,2,-94.5,30,36,18,0.294912,1.2,ON,223.777,0.00263576
157.5,gNB_4G_1,43,15,0,256,3,21,-44,17,27,12,0.447049,32.0417,ON,223.777,0.0419526
157.5,gNB_4G_2,43,15,0,256,3,19,-51.4737,50,34,11,0.547139,42.9833,ON,223.777,0.0464553
158.5,gNB_5G,43,15,10,256,3,2,-101.5,30,36,18,0.290816,4.09167,ON,223.777,0.00259916
158.5,gNB_4G_1,43,15,0,256,3,21,-44.0952,17,27,12,0.445879,32.975,ON,223.777,0.0418427
158.5,gNB_4G_2,43,15,0,256,3,19,-51.1053,50,34,11,0.543259,47.6333,ON,223.777,0.0461259
159.5,gNB_5G,43,15,10,256,3,1,-113,30,36,18,0,1.51667,ON,223.777,0
159.5,gNB_4G_1,43,15,0,256,3,22,-47.0455,17,27,12,0.426729,34.675,ON,223.777,0.0419526
159.5,gNB_4G_2,43,15,0,256,3,19,-51,50,34,11,0.535067,46.4,ON,223.777,0.0454303
160.5,gNB_5G,43,15,10,256,3,1,-113,30,36,18,0,0,ON,223.777,0
160.5,gNB_4G_1,43,15,0,256,3,22,-48.2273,17,27,12,0.427473,34.525,ON,223.777,0.0420258
160.5,gNB_4G_2,43,15,0,256,3,19,-51.1579,50,34,11,0.540672,48.6333,ON,223.777,0.0459062
161.5,gNB_5G,43,15,10,256,3,1,-113,30,36,18,0,0,ON,223.777,0
161.5,gNB_4G_1,43,15,0,256,3,22,-48.4545,18,27,12,0.431942,36.425,ON,223.777,0.0424651
161.5,gNB_4G_2,43,15,0,256,3,19,-51.2632,50,35,11,0.519114,57.3167,ON,223.777,0.0440758
162.5,gNB_5G,43,15,10,256,3,1,-113,30,36,18,0,0,ON,223.777,0
162.5,gNB_4G_1,43,15,0,256,3,21,-44.4762,19,28,13,0.466164,56.9167,ON,223.777,0.0437463
162.5,gNB_4G_2,43,15,0,256,3,20,-54.15,51,36,11,0.486605,52.575,ON,223.777,0.0434901
