time_s,ue,serving_cell,rsrp_serving_dbm,neighbor_cell,rsrp_neighbor_dbm,dl_throughput_mbps,ho_count,seconds_since_ho,is_pingpong,dl_sinr_db,dl_mcs
67.5,car_north_base_005,gNB_4G_1,-47,gNB_4G_2,-78,0.229376,0,-1,0,58.6666,28
68.5,ue_n042_0001,gNB_4G_2,-43,gNB_5G,-66,0.270336,0,-1,0,53.2139,28
68.5,car_north_peak_001,gNB_4G_2,-42,gNB_5G,-54,0.098304,1,24.2399,0,13.7146,19
68.5,car_north_peak_002_rider,gNB_4G_2,-43,gNB_5G,-58,0.311296,1,17.6399,0,41.3925,28
68.5,car_north_peak_003_rider,gNB_4G_2,-44,gNB_4G_1,-53,0.811008,1,12.4399,0,8.88621,13
68.5,ue_n042_0002,gNB_4G_2,-48,gNB_5G,-66,0.679936,0,-1,0,40.9551,28
68.5,ue_ujeongwon_0001,gNB_4G_1,-41,gNB_4G_2,-63,0.393216,0,-1,0,70.8185,28
68.5,car_north_peak_004,gNB_4G_2,-46,gNB_4G_1,-51,0.155648,1,10.4399,0,63.323,28
68.5,car_north_peak_005,gNB_4G_2,-44,gNB_4G_1,-50,0.4096,1,7.03993,0,12.6277,28
68.5,ue_n043_0001,gNB_5G,-47,gNB_4G_2,-49,0.360448,2,11.6399,0,64.887,28
68.5,ue_n042_0003,gNB_4G_2,-57,gNB_5G,-76,0.344064,0,-1,0,36.6479,28
68.5,ue_n001_0001,gNB_4G_1,-43,gNB_5G,-64,0.581632,0,-1,0,73.6847,28
68.5,ue_n001_0002,gNB_4G_1,-43,gNB_5G,-77,0.630784,0,-1,0,65.9177,28
68.5,ue_ujeongwon_0002,gNB_4G_1,-37,gNB_5G,-73,0.8192,0,-1,0,56.381,27
68.5,ue_ujeongwon_0003,gNB_4G_1,-45,gNB_4G_2,-89,0.344064,0,-1,0,60.1632,28
68.5,ue_n001_0003,gNB_4G_1,-43,gNB_4G_2,-62,0.548864,0,-1,0,57.933,28
68.5,car_north_base_001_rider,gNB_4G_1,-42,gNB_5G,-87,0.8192,0,-1,0,60.1062,7
68.5,car_north_base_002_rider,gNB_4G_1,-45,gNB_5G,-76,0.8192,0,-1,0,52.403,28
68.5,ue_n043_0002,gNB_4G_2,-55,gNB_4G_1,-57,0.139264,3,5.83993,1,55.1738,28
68.5,ue_n001_0004,gNB_4G_1,-47,gNB_5G,-71,0.630784,0,-1,0,33.9199,28
68.5,ue_n043_0003,gNB_4G_2,-55,gNB_5G,-68,0.458752,1,19.0399,0,53.6861,28
68.5,car_north_base_003,gNB_4G_1,-39,gNB_5G,-75,0.589824,0,-1,0,51.4733,28
68.5,ue_n042_0004,gNB_4G_2,-55,gNB_5G,-73,0.8192,0,-1,0,45.5135,28
68.5,car_north_base_004,gNB_4G_1,-47,gNB_4G_2,-77,0.139264,0,-1,0,60.4917,28
68.5,car_north_base_005,gNB_4G_1,-47,gNB_4G_2,-79,0.229376,0,-1,0,61.389,28
69.5,ue_n042_0001,gNB_4G_2,-38,gNB_5G,-64,0.278528,0,-1,0,49.4747,28
69.5,car_north_peak_001,gNB_4G_2,-44,gNB_5G,-57,0.098304,1,25.2399,0,35.469,28
69.5,car_north_peak_002_rider,gNB_4G_2,-43,gNB_5G,-59,0.319488,1,18.6399,0,69.3115,28
69.5,car_north_peak_003_rider,gNB_4G_2,-44,gNB_4G_1,-53,0.827392,1,13.4399,0,67.7597,18
69.5,ue_n042_0002,gNB_4G_2,-40,gNB_5G,-70,0.688128,0,-1,0,43.8938,28
69.5,ue_ujeongwon_0001,gNB_4G_1,-43,gNB_4G_2,-76,0.385024,0,-1,0,21.8834,28
69.5,car_north_peak_004,gNB_4G_2,-47,gNB_4G_1,-50,0.155648,1,11.4399,0,64.0424,28
69.5,car_north_peak_005,gNB_4G_2,-46,gNB_4G_1,-49,0.4096,1,8.03993,0,17.3976,28
69.5,ue_n043_0001,gNB_5G,-46,gNB_4G_2,-51,0.352256,2,12.6399,0,66.0651,28
69.5,ue_n042_0003,gNB_4G_2,-57,gNB_5G,-65,0.344064,0,-1,0,36.6037,24
69.5,ue_n001_0001,gNB_4G_1,-38,gNB_5G,-68,0.589824,0,-1,0,71.0483,28
69.5,ue_n001_0002,gNB_4G_1,-47,gNB_5G,-78,0.630784,0,-1,0,54.2207,28
69.5,ue_ujeongwon_0002,gNB_4G_1,-39,gNB_5G,-70,0.8192,0,-1,0,74.0478,28
69.5,ue_ujeongwon_0003,gNB_4G_1,-38,gNB_4G_2,-89,0.344064,0,-1,0,53.1692,28
69.5,ue_n001_0003,gNB_4G_1,-42,gNB_4G_2,-62,0.540672,0,-1,0,70.8389,28
69.5,car_north_base_001_rider,gNB_4G_1,-41,gNB_5G,-90,0.8192,0,-1,0,40.3866,27
69.5,car_north_base_002_rider,gNB_4G_1,-40,gNB_4G_2,-87,0.8192,0,-1,0,53.1722,28
69.5,ue_n043_0002,gNB_4G_2,-56,gNB_4G_1,-57,0.139264,3,6.83993,1,24.2524,27
69.5,ue_n001_0004,gNB_4G_1,-44,gNB_5G,-71,0.630784,0,-1,0,69.4583,28
69.5,ue_n043_0003,gNB_4G_2,-57,gNB_4G_1,-58,0.442368,1,20.0399,0,58.3796,28
69.5,car_north_base_003,gNB_4G_1,-37,gNB_5G,-77,0.581632,0,-1,0,50.2142,28
69.5,ue_n042_0004,gNB_4G_2,-55,gNB_5G,-73,0.8192,0,-1,0,39.3232,28
69.5,car_north_base_004,gNB_4G_1,-47,gNB_4G_2,-77,0.131072,0,-1,0,58.431,28
69.5,car_north_base_005,gNB_4G_1,-46,gNB_4G_2,-79,0.221184,0,-1,0,62.0015,28
70.5,ue_n042_0001,gNB_4G_2,-44,gNB_5G,-65,0.270336,0,-1,0,70.0481,28
70.5,car_north_peak_001,gNB_4G_2,-46,gNB_5G,-54,0.098304,1,26.2399,0,66.8739,28
70.5,car_north_peak_002_rider,gNB_4G_2,-43,gNB_5G,-59,0.311296,1,19.6399,0,67.1732,28
70.5,car_north_peak_003_rider,gNB_4G_2,-44,gNB_4G_1,-53,0.8192,1,14.4399,0,30.8265,25
70.5,ue_n042_0002,gNB_4G_2,-38,gNB_5G,-72,0.679936,0,-1,0,68.3435,28
70.5,ue_ujeongwon_0001,gNB_4G_1,-42,gNB_4G_2,-67,0.393216,0,-1,0,72.6257,28
70.5,car_north_peak_004,gNB_4G_2,-44,gNB_4G_1,-50,0.155648,1,12.4399,0,68.7858,25
70.5,car_north_peak_005,gNB_4G_2,-44,gNB_4G_1,-49,0.4096,1,9.03993,0,65.8407,28
70.5,ue_n043_0001,gNB_5G,-44,gNB_4G_2,-52,0.360448,2,13.6399,0,67.4218,28
70.5,ue_n042_0003,gNB_4G_2,-54,gNB_5G,-68,0.335872,0,-1,0,55.5386,28
70.5,ue_n001_0001,gNB_4G_1,-38,gNB_5G,-67,0.581632,0,-1,0,70.6151,28
70.5,ue_n001_0002,gNB_4G_1,-49,gNB_5G,-86,0.630784,0,-1,0,65.4391,28
70.5,ue_ujeongwon_0002,gNB_4G_1,-41,gNB_5G,-74,0.8192,0,-1,0,74.3877,28
70.5,ue_ujeongwon_0003,gNB_4G_1,-39,gNB_4G_2,-90,0.335872,0,-1,0,49.6113,28
70.5,ue_n001_0003,gNB_4G_1,-46,gNB_4G_2,-62,0.548864,0,-1,0,25.7432,28
70.5,car_north_base_001_rider,gNB_4G_1,-41,gNB_4G_2,-71,0.8192,0,-1,0,66.3692,28
70.5,car_north_base_002_rider,gNB_4G_1,-40,gNB_4G_2,-82,0.8192,0,-1,0,70.7121,28
70.5,ue_n043_0002,gNB_4G_2,-56,gNB_5G,-72,0.147456,3,7.83993,1,46.057,28
70.5,ue_n001_0004,gNB_4G_1,-47,gNB_5G,-72,0.630784,0,-1,0,64.6335,28
70.5,ue_n043_0003,gNB_4G_2,-53,gNB_4G_1,-63,0.458752,1,21.0399,0,54.6474,28
70.5,car_north_base_003,gNB_4G_1,-38,gNB_5G,-81,0.581632,0,-1,0,76.5064,28
70.5,ue_n042_0004,gNB_4G_2,-54,gNB_5G,-70,0.8192,0,-1,0,36.2957,28
70.5,car_north_base_004,gNB_4G_1,-46,gNB_5G,-71,0.131072,0,-1,0,66.6533,28
70.5,car_north_base_005,gNB_4G_1,-48,gNB_5G,-75,0.229376,0,-1,0,62.2991,28
71.5,ue_n042_0001,gNB_4G_2,-42,gNB_5G,-61,0.270336,0,-1,0,59.3395,28
71.5,car_north_peak_001,gNB_4G_2,-44,gNB_5G,-50,0.090112,1,27.2399,0,66.408,28
71.5,car_north_peak_002_rider,gNB_4G_2,-44,gNB_5G,-53,0.319488,1,20.6399,0,66.1726,28
71.5,car_north_peak_003_rider,gNB_4G_2,-44,gNB_4G_1,-51,0.8192,1,15.4399,0,18.3679,27
71.5,ue_n042_0002,gNB_4G_2,-42,gNB_5G,-67,0.679936,0,-1,0,66.9756,28
71.5,ue_ujeongwon_0001,gNB_4G_1,-44,gNB_4G_2,-77,0.393216,0,-1,0,67.7,28
71.5,car_north_peak_004,gNB_4G_2,-44,gNB_4G_1,-50,0.16384,1,13.4399,0,62.3794,28
71.5,car_north_peak_005,gNB_4G_2,-45,gNB_4G_1,-46,0.4096,1,10.0399,0,19.5107,28
71.5,ue_n043_0001,gNB_5G,-46,gNB_4G_2,-52,0.352256,2,14.6399,0,67.7242,28
71.5,ue_n042_0003,gNB_4G_2,-54,gNB_5G,-60,0.344064,0,-1,0,40.5636,28
71.5,ue_n001_0001,gNB_4G_1,-41,gNB_5G,-67,0.589824,0,-1,0,73.6775,28
71.5,ue_n001_0002,gNB_4G_1,-45,gNB_5G,-81,0.630784,0,-1,0,66.8291,15
71.5,ue_ujeongwon_0002,gNB_4G_1,-39,gNB_5G,-81,0.8192,0,-1,0,72.1465,28
71.5,ue_ujeongwon_0003,gNB_4G_1,-38,gNB_4G_2,-88,0.344064,0,-1,0,52.9343,24
71.5,ue_n001_0003,gNB_4G_1,-42,gNB_4G_2,-60,0.548864,0,-1,0,66.7935,28
71.5,car_north_base_001_rider,gNB_4G_1,-41,gNB_4G_2,-69,0.8192,0,-1,0,62.6678,28
71.5,car_north_base_002_rider,gNB_4G_1,-38,gNB_4G_2,-83,0.8192,0,-1,0,63.9366,28
71.5,ue_n043_0002,gNB_4G_2,-64,gNB_5G,-72,0.139264,3,8.83993,1,33.8834,28
71.5,ue_n001_0004,gNB_4G_1,-47,gNB_5G,-69,0.630784,0,-1,0,65.9145,28
71.5,ue_n043_0003,gNB_4G_2,-56,gNB_4G_1,-59,0.45056,1,22.0399,0,58.0142,28
71.5,car_north_base_003,gNB_4G_1,-39,gNB_5G,-77,0.589824,0,-1,0,76.8999,28
71.5,ue_n042_0004,gNB_4G_2,-56,gNB_5G,-71,0.8192,0,-1,0,40.3733,28
71.5,car_north_base_004,gNB_4G_1,-45,gNB_5G,-74,0.139264,0,-1,0,67.725,28
71.5,car_north_base_005,gNB_4G_1,-48,gNB_5G,-79,0.229376,0,-1,0,38.2204,28
72.5,ue_n042_0001,gNB_4G_2,-51,gNB_5G,-63,0.278528,0,-1,0,64.5431,28
72.5,car_north_peak_001,gNB_4G_2,-44,gNB_5G,-54,0.098304,1,28.2399,0,66.5522,28
72.5,car_north_peak_002_rider,gNB_4G_2,-44,gNB_5G,-53,0.311296,1,21.6399,0,69.2884,28
72.5,car_north_peak_003_rider,gNB_4G_2,-43,gNB_4G_1,-51,0.8192,1,16.4399,0,21.8631,25
72.5,ue_n042_0002,gNB_4G_2,-43,gNB_5G,-64,0.688128,0,-1,0,66.2386,28
72.5,ue_ujeongwon_0001,gNB_4G_1,-42,gNB_4G_2,-67,0.385024,0,-1,0,67.7725,28
72.5,car_north_peak_004,gNB_4G_2,-45,gNB_4G_1,-50,0.16384,1,14.4399,0,66.5693,28
72.5,car_north_peak_005,gNB_4G_2,-46,gNB_4G_1,-49,0.4096,1,11.0399,0,18.9097,28
72.5,ue_n043_0001,gNB_5G,-46,gNB_4G_2,-51,0.352256,2,15.6399,0,68.5426,28
72.5,ue_n042_0003,gNB_4G_2,-55,gNB_5G,-66,0.344064,0,-1,0,55.9604,28
72.5,ue_n001_0001,gNB_4G_1,-38,gNB_5G,-69,0.581632,0,-1,0,66.4488,18
72.5,ue_n001_0002,gNB_4G_1,-43,gNB_4G_2,-102,0.630784,0,-1,0,36.3431,28
72.5,ue_ujeongwon_0002,gNB_4G_1,-40,gNB_5G,-79,0.8192,0,-1,0,57.0939,28
72.5,ue_ujeongwon_0003,gNB_4G_1,-37,gNB_4G_2,-88,0.344064,0,-1,0,30.7463,28
72.5,ue_n001_0003,gNB_4G_1,-44,gNB_4G_2,-64,0.540672,0,-1,0,20.7832,28
72.5,car_north_base_001_rider,gNB_4G_1,-42,gNB_4G_2,-66,0.8192,0,-1,0,32.4045,28
72.5,car_north_base_002_rider,gNB_4G_1,-39,gNB_5G,-87,0.8192,0,-1,0,62.8942,28
72.5,ue_n043_0002,gNB_4G_2,-53,gNB_5G,-73,0.139264,3,9.83993,1,26.6004,28
72.5,ue_n001_0004,gNB_4G_1,-46,gNB_5G,-69,0.630784,0,-1,0,69.2543,28
72.5,ue_n043_0003,gNB_4G_2,-53,gNB_4G_1,-58,0.458752,1,23.0399,0,17.808,17
72.5,car_north_base_003,gNB_4G_1,-42,gNB_4G_2,-82,0.581632,0,-1,0,52.1492,28
72.5,ue_n042_0004,gNB_4G_2,-56,gNB_5G,-72,0.8192,0,-1,0,40.6379,28
72.5,car_north_base_004,gNB_4G_1,-43,gNB_4G_2,-64,0.131072,0,-1,0,67.3391,28
72.5,car_north_base_005,gNB_4G_1,-50,gNB_5G,-73,0.229376,0,-1,0,58.401,28
73.5,ue_n042_0001,gNB_4G_2,-42,gNB_5G,-67,0.270336,0,-1,0,50.3673,28
73.5,car_north_peak_001,gNB_4G_2,-44,gNB_5G,-52,0.098304,1,29.2399,0,26.6564,28
73.5,car_north_peak_002_rider,gNB_4G_2,-43,gNB_5G,-51,0.311296,1,22.6399,0,66.4614,28
73.5,car_north_peak_003_rider,gNB_4G_2,-40,gNB_4G_1,-50,0.8192,1,17.4399,0,25.914,28
73.5,ue_n042_0002,gNB_4G_2,-45,gNB_5G,-65,0.679936,0,-1,0,50.0268,28
73.5,ue_ujeongwon_0001,gNB_4G_1,-42,gNB_4G_2,-62,0.393216,0,-1,0,65.0616,28
73.5,car_north_peak_004,gNB_4G_2,-44,gNB_4G_1,-52,0.155648,1,15.4399,0,66.9988,28
73.5,car_north_peak_005,gNB_4G_2,-43,gNB_4G_1,-53,0.4096,1,12.0399,0,68.3092,28
73.5,ue_n043_0001,gNB_5G,-51,gNB_4G_2,-49,0.360448,2,16.6399,0,65.0964,28
73.5,ue_n042_0003,gNB_4G_2,-51,gNB_5G,-68,0.335872,0,-1,0,43.415,28
73.5,ue_n001_0001,gNB_4G_1,-37,gNB_5G,-72,0.589824,0,-1,0,73.0606,28
73.5,ue_n001_0002,gNB_4G_1,-48,gNB_4G_2,-78,0.630784,0,-1,0,55.2715,28
73.5,ue_ujeongwon_0002,gNB_4G_1,-41,gNB_5G,-75,0.8192,0,-1,0,70.7248,28
73.5,ue_ujeongwon_0003,gNB_4G_1,-77,gNB_4G_2,-88,0.196608,0,-1,0,30.7558,28
73.5,ue_n001_0003,gNB_4G_1,-42,gNB_4G_2,-60,0.548864,0,-1,0,58.2657,28
73.5,car_north_base_001_rider,gNB_4G_1,-48,gNB_5G,-68,0.8192,0,-1,0,52.1372,28
73.5,car_north_base_002_rider,gNB_4G_1,-41,gNB_5G,-90,0.8192,0,-1,0,28.5538,28
73.5,ue_n043_0002,gNB_4G_2,-53,gNB_5G,-71,0.139264,3,10.8399,1,6.73736,8
73.5,ue_n001_0004,gNB_4G_1,-45,gNB_5G,-70,0.630784,0,-1,0,67.8398,28
73.5,ue_n043_0003,gNB_4G_2,-55,gNB_5G,-64,0.45056,1,24.0399,0,58.3591,22
73.5,car_north_base_003,gNB_4G_1,-38,gNB_4G_2,-83,0.589824,0,-1,0,56.5619,28
73.5,ue_n042_0004,gNB_4G_2,-56,gNB_5G,-68,0.8192,0,-1,0,39.2113,28
73.5,car_north_base_004,gNB_4G_1,-41,gNB_4G_2,-64,0.131072,0,-1,0,25.4348,23
73.5,car_north_base_005,gNB_4G_1,-54,gNB_4G_2,-73,0.229376,0,-1,0,63.025,28
74.5,ue_n042_0001,gNB_4G_2,-41,gNB_5G,-64,0.270336,0,-1,0,66.8098,28
74.5,car_north_peak_001,gNB_4G_2,-47,gNB_5G,-70,0.098304,1,30.2399,0,66.1059,28
74.5,car_north_peak_002_rider,gNB_4G_2,-43,gNB_5G,-57,0.319488,1,23.6399,0,67.0602,28
74.5,car_north_peak_003_rider,gNB_4G_2,-41,gNB_5G,-53,0.8192,1,18.4399,0,45.2657,28
74.5,ue_n042_0002,gNB_4G_2,-42,gNB_5G,-61,0.679936,0,-1,0,51.5672,28
74.5,ue_ujeongwon_0001,gNB_4G_1,-42,gNB_4G_2,-66,0.393216,0,-1,0,63.8744,28
74.5,car_north_peak_004,gNB_4G_2,-43,gNB_4G_1,-52,0.16384,1,16.4399,0,65.2291,28
74.5,car_north_peak_005,gNB_4G_2,-42,gNB_4G_1,-50,0.4096,1,13.0399,0,67.7597,20
74.5,ue_n043_0001,gNB_5G,-48,gNB_4G_2,-52,0.352256,2,17.6399,0,65.0513,28
74.5,ue_n042_0003,gNB_4G_2,-52,gNB_5G,-68,0.344064,0,-1,0,46.0844,28
74.5,ue_n001_0001,gNB_4G_1,-40,gNB_5G,-67,0.581632,0,-1,0,74.0719,28
74.5,ue_n001_0002,gNB_4G_1,-48,gNB_4G_2,-74,0.622592,0,-1,0,60.7513,28
74.5,ue_ujeongwon_0002,gNB_4G_1,-53,gNB_5G,-79,0.8192,0,-1,0,51.9591,28
74.5,ue_ujeongwon_0003,gNB_4G_1,-78,gNB_4G_2,-88,0.139264,0,-1,0,11.1382,28
74.5,ue_n001_0003,gNB_4G_1,-43,gNB_4G_2,-62,0.548864,0,-1,0,63.2969,28
74.5,car_north_base_001_rider,gNB_4G_1,-43,gNB_5G,-64,0.8192,0,-1,0,62.7125,28
74.5,car_north_base_002_rider,gNB_4G_1,-41,gNB_4G_2,-70,0.8192,0,-1,0,32.3411,26
74.5,ue_n043_0002,gNB_4G_2,-55,gNB_4G_1,-57,0.147456,3,11.8399,1,14.9218,14
74.5,ue_n001_0004,gNB_4G_1,-50,gNB_5G,-75,0.630784,0,-1,0,61.7423,28
74.5,ue_n043_0003,gNB_4G_2,-53,gNB_5G,-64,0.458752,1,25.0399,0,22.1397,22
74.5,car_north_base_003,gNB_4G_1,-39,gNB_5G,-78,0.581632,0,-1,0,55.7722,28
74.5,ue_n042_0004,gNB_4G_2,-58,gNB_5G,-70,0.8192,0,-1,0,44.6566,28
74.5,car_north_base_004,gNB_4G_1,-43,gNB_4G_2,-66,0.139264,0,-1,0,64.027,28
74.5,car_north_base_005,gNB_4G_1,-55,gNB_4G_2,-65,0.221184,0,-1,0,67.4356,28
75.5,ue_n042_0001,gNB_4G_2,-44,gNB_5G,-62,0.278528,0,-1,0,50.2507,28
75.5,car_north_peak_001,gNB_4G_2,-45,gNB_5G,-54,0.090112,1,31.2399,0,41.0674,28
75.5,car_north_peak_002_rider,gNB_4G_2,-44,gNB_5G,-55,0.311296,1,24.6399,0,30.3784,28
75.5,car_north_peak_003_rider,gNB_4G_2,-43,gNB_5G,-54,0.8192,1,19.4399,0,45.8979,28
75.5,ue_n042_0002,gNB_4G_2,-38,gNB_5G,-63,0.688128,0,-1,0,69.1831,28
75.5,ue_ujeongwon_0001,gNB_4G_1,-50,gNB_4G_2,-64,0.385024,0,-1,0,69.8145,28
75.5,car_north_peak_004,gNB_4G_2,-45,gNB_4G_1,-50,0.16384,1,17.4399,0,64.4907,28
75.5,car_north_peak_005,gNB_4G_2,-43,gNB_4G_1,-52,0.4096,1,14.0399,0,20.2591,16
75.5,ue_n043_0001,gNB_5G,-48,gNB_4G_2,-51,0.360448,2,18.6399,0,66.0373,28
75.5,ue_n042_0003,gNB_4G_2,-52,gNB_5G,-64,0.344064,0,-1,0,49.172,28
75.5,ue_n001_0001,gNB_4G_1,-38,gNB_5G,-66,0.581632,0,-1,0,55.2295,22
75.5,ue_n001_0002,gNB_4G_1,-45,gNB_4G_2,-76,0.630784,0,-1,0,53.1023,28
75.5,ue_ujeongwon_0002,gNB_4G_1,-40,gNB_4G_2,-77,0.8192,0,-1,0,68.6594,28
75.5,ue_ujeongwon_0003,gNB_4G_1,-94,gNB_4G_2,-88,0.139264,0,-1,0,46.6234,28
75.5,ue_n001_0003,gNB_4G_1,-45,gNB_4G_2,-61,0.540672,0,-1,0,67.8901,28
75.5,car_north_base_001_rider,gNB_4G_1,-45,gNB_5G,-65,0.8192,0,-1,0,32.7705,28
75.5,car_north_base_002_rider,gNB_4G_1,-41,gNB_4G_2,-69,0.8192,0,-1,0,22.8246,26
75.5,ue_n043_0002,gNB_4G_2,-53,gNB_5G,-63,0.139264,3,12.8399,1,57.4149,25
75.5,ue_n001_0004,gNB_4G_1,-46,gNB_4G_2,-80,0.630784,0,-1,0,42.2956,28
75.5,ue_n043_0003,gNB_4G_2,-53,gNB_5G,-63,0.45056,1,26.0399,0,23.6294,28
75.5,car_north_base_003,gNB_4G_1,-40,gNB_5G,-67,0.589824,0,-1,0,52.5944,28
75.5,ue_n042_0004,gNB_4G_2,-58,gNB_5G,-71,0.8192,0,-1,0,43.044,28
75.5,car_north_base_004,gNB_4G_1,-44,gNB_4G_2,-64,0.131072,0,-1,0,39.3474,27
75.5,car_north_base_005,gNB_4G_1,-49,gNB_4G_2,-66,0.229376,0,-1,0,63.3718,28
75.5,ue_n043_0004,gNB_4G_2,-55,gNB_5G,-71,0.32768,1,0.0399284,0,53.9344,28
76.5,ue_n042_0001,gNB_4G_2,-44,gNB_5G,-70,0.270336,0,-1,0,57.205,28
76.5,car_north_peak_001,gNB_4G_2,-47,gNB_5G,-51,0.098304,1,32.2399,0,36.7383,28
76.5,car_north_peak_002_rider,gNB_4G_2,-43,gNB_5G,-53,0.319488,1,25.6399,0,36.7613,28
76.5,car_north_peak_003_rider,gNB_4G_2,-43,gNB_5G,-57,0.8192,1,20.4399,0,41.7189,28
76.5,ue_n042_0002,gNB_4G_2,-41,gNB_5G,-67,0.679936,0,-1,0,50.8409,28
76.5,ue_ujeongwon_0001,gNB_4G_1,-43,gNB_4G_2,-62,0.393216,0,-1,0,68.1347,28
76.5,car_north_peak_004,gNB_4G_2,-41,gNB_4G_1,-54,0.155648,1,18.4399,0,43.9451,28
76.5,car_north_peak_005,gNB_4G_2,-42,gNB_4G_1,-51,0.4096,1,15.0399,0,30.4197,28
76.5,ue_n043_0001,gNB_5G,-50,gNB_4G_2,-49,0.352256,2,19.6399,0,67.6643,28
76.5,ue_n042_0003,gNB_4G_2,-51,gNB_5G,-69,0.335872,0,-1,0,48.629,28
76.5,ue_n001_0001,gNB_4G_1,-38,gNB_5G,-69,0.589824,0,-1,0,68.159,28
76.5,ue_n001_0002,gNB_4G_1,-44,gNB_4G_2,-77,0.630784,0,-1,0,56.8179,28
76.5,ue_ujeongwon_0002,gNB_4G_1,-40,gNB_4G_2,-68,0.8192,0,-1,0,75.7278,28
76.5,ue_ujeongwon_0003,gNB_4G_1,-64,gNB_4G_2,-88,0.278528,0,-1,0,-8.77254,0
76.5,ue_n001_0003,gNB_4G_1,-42,gNB_4G_2,-63,0.548864,0,-1,0,66.434,28
76.5,car_north_base_001_rider,gNB_4G_1,-49,gNB_5G,-64,0.8192,0,-1,0,56.3835,28
76.5,car_north_base_002_rider,gNB_4G_1,-42,gNB_4G_2,-66,0.8192,0,-1,0,61.2375,28
76.5,ue_n043_0002,gNB_4G_2,-53,gNB_4G_1,-56,0.139264,3,13.8399,1,17.0639,28
76.5,ue_n001_0004,gNB_4G_1,-42,gNB_4G_2,-76,0.630784,0,-1,0,42.2839,28
76.5,ue_n043_0003,gNB_4G_2,-53,gNB_5G,-63,0.458752,1,27.0399,0,38.7507,28
76.5,car_north_base_003,gNB_4G_1,-41,gNB_5G,-65,0.581632,0,-1,0,77.058,19
76.5,ue_n042_0004,gNB_4G_2,-56,gNB_5G,-66,0.8192,0,-1,0,41.7978,28
76.5,car_north_base_004,gNB_4G_1,-44,gNB_4G_2,-64,0.139264,0,-1,0,50.4429,28
76.5,car_north_base_005,gNB_4G_1,-42,gNB_4G_2,-67,0.229376,0,-1,0,67.5587,28
76.5,ue_n043_0004,gNB_4G_2,-56,gNB_5G,-71,0.745472,1,1.03993,0,19.9242,28
76.5,car_north_base_006_rider,gNB_4G_1,-44,gNB_4G_2,-79,0.057344,0,-1,0,63.0414,28
77.5,ue_n042_0001,gNB_4G_2,-39,gNB_5G,-64,0.270336,0,-1,0,50.6284,28
77.5,car_north_peak_001,gNB_4G_2,-47,gNB_5G,-54,0.098304,1,33.2399,0,23.0463,24
77.5,car_north_peak_002_rider,gNB_4G_2,-45,gNB_5G,-54,0.311296,1,26.6399,0,33.8835,28
77.5,car_north_peak_003_rider,gNB_4G_2,-44,gNB_5G,-58,0.8192,1,21.4399,0,32.7062,28
77.5,ue_n042_0002,gNB_4G_2,-41,gNB_5G,-64,0.679936,0,-1,0,70.9433,28
77.5,ue_ujeongwon_0001,gNB_4G_1,-40,gNB_4G_2,-65,0.385024,0,-1,0,61.5157,21
77.5,car_north_peak_004,gNB_4G_2,-43,gNB_5G,-61,0.16384,1,19.4399,0,46.9885,25
77.5,car_north_peak_005,gNB_4G_2,-43,gNB_5G,-56,0.4096,1,16.0399,0,27.0781,28
77.5,ue_n043_0001,gNB_5G,-46,gNB_4G_2,-49,0.360448,2,20.6399,0,64.1184,28
77.5,ue_n042_0003,gNB_4G_2,-50,gNB_5G,-68,0.344064,0,-1,0,47.3706,28
77.5,ue_n001_0001,gNB_4G_1,-40,gNB_5G,-69,0.581632,0,-1,0,77.7545,28
77.5,ue_n001_0002,gNB_4G_1,-47,gNB_5G,-72,0.630784,0,-1,0,63.9121,28
77.5,ue_ujeongwon_0002,gNB_4G_1,-40,gNB_5G,-82,0.8192,0,-1,0,51.3532,28
77.5,ue_ujeongwon_0003,gNB_4G_1,-106,gNB_4G_2,-88,0.303104,0,-1,0,61.9358,28
77.5,ue_n001_0003,gNB_4G_1,-43,gNB_4G_2,-64,0.548864,0,-1,0,58.9743,28
77.5,car_north_base_001_rider,gNB_4G_1,-47,gNB_5G,-62,0.8192,0,-1,0,52.423,28
77.5,car_north_base_002_rider,gNB_4G_1,-42,gNB_5G,-66,0.8192,0,-1,0,66.5672,28
77.5,ue_n043_0002,gNB_4G_2,-54,gNB_4G_1,-62,0.147456,3,14.8399,1,57.6574,28
77.5,ue_n001_0004,gNB_4G_1,-43,gNB_5G,-81,0.622592,0,-1,0,56.8318,28
77.5,ue_n043_0003,gNB_4G_2,-53,gNB_5G,-61,0.458752,1,28.0399,0,59.2497,28
77.5,car_north_base_003,gNB_4G_1,-40,gNB_5G,-67,0.581632,0,-1,0,73.933,28
77.5,ue_n042_0004,gNB_4G_2,-54,gNB_5G,-67,0.8192,0,-1,0,40.9631,28
77.5,car_north_base_004,gNB_4G_1,-42,gNB_4G_2,-71,0.131072,0,-1,0,66.4532,28
77.5,car_north_base_005,gNB_4G_1,-45,gNB_4G_2,-63,0.229376,0,-1,0,68.8768,28
77.5,ue_n043_0004,gNB_4G_2,-57,gNB_4G_1,-69,0.73728,1,2.03993,0,50.4006,28
77.5,car_north_base_006_rider,gNB_4G_1,-44,gNB_4G_2,-77,0.131072,0,-1,0,66.798,28
78.5,ue_n042_0001,gNB_4G_2,-44,gNB_5G,-63,0.278528,0,-1,0,74.3128,28
